date, country code, country name,us_bond_survey_pos,us_bond_adj_net_flow,us_bond_adj_val_chg,us_bond_monthly_gap,us_bond_est_pos,us_stk_survey_pos,us_stk_adj_net_flow,us_stk_adj_val_chg,us_stk_monthly_gap,us_stk_est_pos
11/30/1998,10251, Belgium,        ND,        ND,           ND,           ND,        ND,        ND,        ND,           ND,           ND,        ND
12/31/1998,10251, Belgium,        ND,        ND,           ND,           ND,        ND,        ND,        ND,           ND,           ND,        ND
1/31/1999,10251, Belgium,        ND,        ND,           ND,           ND,        ND,        ND,        ND,           ND,           ND,        ND
2/28/1999,10251, Belgium,        ND,        ND,           ND,           ND,        ND,        ND,        ND,           ND,           ND,        ND
3/31/1999,10251, Belgium,        ND,        ND,           ND,           ND,        ND,        ND,        ND,           ND,           ND,        ND
4/30/1999,10251, Belgium,        ND,        ND,           ND,           ND,        ND,        ND,        ND,           ND,           ND,        ND
5/31/1999,10251, Belgium,        ND,        ND,           ND,           ND,        ND,        ND,        ND,           ND,           ND,        ND
6/30/1999,10251, Belgium,        ND,        ND,           ND,           ND,        ND,        ND,        ND,           ND,           ND,        ND
7/31/1999,10251, Belgium,        ND,        ND,           ND,           ND,        ND,        ND,        ND,           ND,           ND,        ND
8/31/1999,10251, Belgium,        ND,        ND,           ND,           ND,        ND,        ND,        ND,           ND,           ND,        ND
9/30/1999,10251, Belgium,        ND,        ND,           ND,           ND,        ND,        ND,        ND,           ND,           ND,        ND
10/31/1999,10251, Belgium,        ND,        ND,           ND,           ND,        ND,        ND,        ND,           ND,           ND,        ND
11/30/1999,10251, Belgium,        ND,        ND,           ND,           ND,        ND,        ND,        ND,           ND,           ND,        ND
12/31/1999,10251, Belgium,        ND,        ND,           ND,           ND,        ND,        ND,        ND,           ND,           ND,        ND
1/31/2000,10251, Belgium,        ND,        ND,           ND,           ND,        ND,        ND,        ND,           ND,           ND,        ND
2/29/2000,10251, Belgium,        ND,        ND,           ND,           ND,        ND,        ND,        ND,           ND,           ND,        ND
3/31/2000,10251, Belgium,        ND,        ND,           ND,           ND,        ND,        ND,        ND,           ND,           ND,        ND
4/30/2000,10251, Belgium,        ND,        ND,           ND,           ND,        ND,        ND,        ND,           ND,           ND,        ND
5/31/2000,10251, Belgium,        ND,        ND,           ND,           ND,        ND,        ND,        ND,           ND,           ND,        ND
6/30/2000,10251, Belgium,        ND,        ND,           ND,           ND,        ND,        ND,        ND,           ND,           ND,        ND
7/31/2000,10251, Belgium,        ND,        ND,           ND,           ND,        ND,        ND,        ND,           ND,           ND,        ND
8/31/2000,10251, Belgium,        ND,        ND,           ND,           ND,        ND,        ND,        ND,           ND,           ND,        ND
9/30/2000,10251, Belgium,        ND,        ND,           ND,           ND,        ND,        ND,        ND,           ND,           ND,        ND
10/31/2000,10251, Belgium,        ND,        ND,           ND,           ND,        ND,        ND,        ND,           ND,           ND,        ND
11/30/2000,10251, Belgium,        ND,        ND,           ND,           ND,        ND,        ND,        ND,           ND,           ND,        ND
12/31/2000,10251, Belgium,        ND,        ND,           ND,           ND,        ND,        ND,        ND,           ND,           ND,        ND
1/31/2001,10251, Belgium,        ND,        ND,           ND,           ND,        ND,        ND,        ND,           ND,           ND,        ND
2/28/2001,10251, Belgium,        ND,        ND,           ND,           ND,        ND,        ND,        ND,           ND,           ND,        ND
3/31/2001,10251, Belgium,        ND,        ND,           ND,           ND,        ND,        ND,        ND,           ND,           ND,        ND
4/30/2001,10251, Belgium,        ND,        ND,           ND,           ND,        ND,        ND,        ND,           ND,           ND,        ND
5/31/2001,10251, Belgium,        ND,        ND,           ND,           ND,        ND,        ND,        ND,           ND,           ND,        ND
6/30/2001,10251, Belgium,        ND,        ND,           ND,           ND,        ND,        ND,        ND,           ND,           ND,        ND
7/31/2001,10251, Belgium,        ND,        ND,           ND,           ND,        ND,        ND,        ND,           ND,           ND,        ND
8/31/2001,10251, Belgium,        ND,        ND,           ND,           ND,        ND,        ND,        ND,           ND,           ND,        ND
9/30/2001,10251, Belgium,        ND,        ND,           ND,           ND,        ND,        ND,        ND,           ND,           ND,        ND
10/31/2001,10251, Belgium,        ND,        ND,           ND,           ND,        ND,        ND,        ND,           ND,           ND,        ND
11/30/2001,10251, Belgium,        ND,        ND,           ND,           ND,        ND,        ND,        ND,           ND,           ND,        ND
12/31/2001,10251, Belgium,3725,        ND,           ND,           ND,3725,8415,        ND,           ND,           ND,8415
1/31/2002,10251, Belgium,        ND,-275,-102.1,24.45,3372,        ND,-63,-454.57,122.87,8020
2/28/2002,10251, Belgium,        ND,-52,5.61,23.92,3350,        ND,93,-85,120.45,8149
3/31/2002,10251, Belgium,        ND,-47,-35.66,22.52,3290,        ND,-47,187.01,128.46,8417
4/30/2002,10251, Belgium,        ND,19,103.13,25.96,3438,        ND,-79,339.79,141.13,8819
5/31/2002,10251, Belgium,        ND,-60,93.06,26.38,3497,        ND,48,68.37,130.15,9066
6/30/2002,10251, Belgium,        ND,-132,177.25,30.24,3573,        ND,-85,-201.08,105.09,8885
7/31/2002,10251, Belgium,        ND,109,10.53,24.82,3717,        ND,-169,-1108.99,-1.45,7605
8/31/2002,10251, Belgium,        ND,16,42.93,26.67,3803,        ND,-11,45.76,105.01,7745
9/30/2002,10251, Belgium,        ND,-117,74.89,28.25,3789,        ND,-197,-1144.34,-61.62,6342
10/31/2002,10251, Belgium,        ND,-13,-32.09,21.34,3765,        ND,3,475.34,153.43,6974
11/30/2002,10251, Belgium,        ND,-15,26.82,25.23,3802,        ND,-29,250.74,127.29,7323
12/31/2002,10251, Belgium,        ND,-63,207.05,40.45,3987,        ND,-2,176.91,119.93,7618
1/31/2003,10251, Belgium,        ND,-149,82.76,30.56,3951,        ND,-13,-356.39,17.61,7266
2/28/2003,10251, Belgium,        ND,4,44.88,27.79,4028,        ND,34,-693.43,-64.53,6542
3/31/2003,10251, Belgium,        ND,-120,10.97,23.63,3942,        ND,6,-59.48,59.74,6548
4/30/2003,10251, Belgium,        ND,116,63.67,30.64,4153,        ND,168,937.42,297.54,7951
5/31/2003,10251, Belgium,        ND,-34,221.09,50.06,4390,        ND,58,471.24,202.28,8683
6/30/2003,10251, Belgium,        ND,-19,-85.11,12.93,4299,        ND,-17,-56.86,76.84,8686
7/31/2003,10251, Belgium,        ND,-102,-154.77,1.47,4043,        ND,-241,159.09,129.77,8734
8/31/2003,10251, Belgium,        ND,9,-63.99,12.13,4000,        ND,-116,-113.42,53.17,8557
9/30/2003,10251, Belgium,        ND,186,208.3,53.65,4448,        ND,4,402.42,209.07,9173
10/31/2003,10251, Belgium,        ND,437,-70.13,15.04,4830,        ND,-202,334.96,193.99,9500
11/30/2003,10251, Belgium,        ND,-5,69.23,34.74,4929,        ND,-168,251.22,173.54,9756
12/31/2003,10251, Belgium,5143,-24,185.44,52.35,5143,10621,-116,654.32,326.25,10621
1/31/2004,10251, Belgium,        ND,322,-30.55,79.25,5514,        ND,-525,476.71,196.91,10770
2/29/2004,10251, Belgium,        ND,-848,46.98,67.58,4780,        ND,-214,451.6,207.75,11215
3/31/2004,10251, Belgium,        ND,-27,-8.81,65.44,4810,        ND,199,-584.85,168.43,10998
4/30/2004,10251, Belgium,        ND,-130,-171.8,52.87,4561,        ND,87,27.21,192,11304
5/31/2004,10251, Belgium,        ND,23,12.8,61.49,4658,        ND,723,66.39,207.56,12301
6/30/2004,10251, Belgium,        ND,-16,-13.11,58.71,4688,        ND,-89,263.25,226.43,12701
7/31/2004,10251, Belgium,        ND,-99,-4.95,57.23,4641,        ND,162,-147.88,186.64,12902
8/31/2004,10251, Belgium,        ND,-14,79.1,66.33,4773,        ND,-216,539.57,270.6,13496
9/30/2004,10251, Belgium,        ND,3,58.37,65.21,4899,        ND,-272,890.4,338.83,14454
10/31/2004,10251, Belgium,        ND,-31,84.53,69.6,5022,        ND,76,733.86,343.47,15607
11/30/2004,10251, Belgium,        ND,-82,112.96,74.82,5128,        ND,84,858.06,390.83,16940
12/31/2004,10251, Belgium,5213,-61,75.77,70.17,5213,18083,92,672.16,379.08,18083
1/31/2005,10251, Belgium,        ND,-55,-96.84,120.67,5182,        ND,-57,-367.52,49.71,17708
2/28/2005,10251, Belgium,        ND,-69,6.05,118.13,5237,        ND,-322,956.66,53.68,18397
3/31/2005,10251, Belgium,        ND,-446,-95.4,99.61,4795,        ND,356,-213.74,49.67,18588
4/30/2005,10251, Belgium,        ND,-24,23.88,104.95,4900,        ND,310,-630.16,44.26,18313
5/31/2005,10251, Belgium,        ND,-73,-84.29,90.12,4833,        ND,-192,-653.73,39.6,17506
6/30/2005,10251, Belgium,        ND,-16,-27.71,93.1,4882,        ND,-37,31.04,46.67,17547
7/31/2005,10251, Belgium,        ND,81,-35.63,91.36,5019,        ND,-65,743.24,59.79,18285
8/31/2005,10251, Belgium,        ND,-63,62.25,106.02,5124,        ND,-202,143.8,49.71,18277
9/30/2005,10251, Belgium,        ND,-206,-93.16,70.25,4895,        ND,-85,236.1,52.07,18480
10/31/2005,10251, Belgium,        ND,11,-74.81,69.12,4901,        ND,437,-451.61,35.24,18500
11/30/2005,10251, Belgium,        ND,-659,-47.02,58.24,4253,        ND,-69,422.36,58.08,18912
12/31/2005,10251, Belgium,4215,-126,16.25,71.85,4215,19947,156,806.65,72.43,19947
1/31/2006,10251, Belgium,        ND,19,47.26,-670.34,3611,        ND,-327,1405.77,197.1,21223
2/28/2006,10251, Belgium,        ND,-29,-56.86,-641.49,2884,        ND,193,263.63,201.86,21881
3/31/2006,10251, Belgium,        ND,-31,-24.31,-627.86,2200,        ND,34,412.4,209.17,22537
4/30/2006,10251, Belgium,        ND,-116,71.35,-655.82,1500,        ND,-73,1131.65,240.54,23836
5/31/2006,10251, Belgium,        ND,1040,39.61,-803.77,1776,        ND,-214,-979.07,160.19,22803
6/30/2006,10251, Belgium,        ND,1211,-42.92,-916.8,2027,        ND,-896,-383.02,165.25,21689
7/31/2006,10251, Belgium,        ND,477,34.45,-1034.56,1504,        ND,742,563.17,224.93,23220
8/31/2006,10251, Belgium,        ND,2598,61.1,-1437.09,2726,        ND,-46,945.7,259.29,24379
9/30/2006,10251, Belgium,        ND,3451,-42.7,-1838.03,4296,        ND,-256,765.1,256.94,25145
10/31/2006,10251, Belgium,        ND,2402,51.05,-2235.3,4514,        ND,286,668.49,262.41,26362
11/30/2006,10251, Belgium,        ND,2676,421.49,-2916.22,4696,        ND,1,479.53,252.5,27095
12/31/2006,10251, Belgium,5654,4168,-280.66,-2928.8,5654,28805,161,1210.11,337.99,28805
1/31/2007,10251, Belgium,        ND,1971,-77.81,-910.73,6637,        ND,-181,60.24,614.22,29298
2/28/2007,10251, Belgium,        ND,1734,139.48,-1142.35,7368,        ND,-1,-164.39,601.11,29734
3/31/2007,10251, Belgium,        ND,6128,-24.5,-1830.96,11640,        ND,-330,1222.75,669.5,31296
4/30/2007,10251, Belgium,        ND,1696,204.06,-2091.7,11448,        ND,439,1210.7,723.16,33669
5/31/2007,10251, Belgium,        ND,571,-364.84,-1919.21,9735,        ND,-327,-313.39,599.68,33628
6/30/2007,10251, Belgium,        ND,4235,-94.94,-2456.92,11418,        ND,-414,-176.07,589.21,33627
7/31/2007,10251, Belgium,        ND,3908,247.04,-3064.5,12509,        ND,-341,-1200.66,417.83,32503
8/31/2007,10251, Belgium,        ND,1324,76.79,-3115.2,10794,        ND,-758,-1038.9,374.32,31081
9/30/2007,10251, Belgium,        ND,4511,669.29,-4027.22,11948,        ND,-202,646.21,644.59,32169
10/31/2007,10251, Belgium,        ND,3615,458.1,-4325.57,11695,        ND,800,1207.91,801.39,34978
11/30/2007,10251, Belgium,        ND,-445,418.83,-4277.98,7391,        ND,-1344,-2426.98,-18.08,31189
12/31/2007,10251, Belgium,5106,1898,-258.57,-3924.55,5106,31671,575,-466.99,373.6,31671
1/31/2008,10251, Belgium,        ND,4686,112.07,-1083.73,8821,        ND,502,-3167.72,1250.33,30256
2/29/2008,10251, Belgium,        ND,1468,158.92,-1266.63,9181,        ND,500,695.49,1318.96,32771
3/31/2008,10251, Belgium,        ND,7903,125.47,-2123.53,15086,        ND,-264,1542.12,1461.42,35510
4/30/2008,10251, Belgium,        ND,3852,-285.7,-2390.61,16262,        ND,-359,1364.15,1533.77,38049
5/31/2008,10251, Belgium,        ND,861,-370.82,-2373.06,14379,        ND,101,-2356.79,848.49,36642
6/30/2008,10251, Belgium,        ND,4930,-127.15,-2908.85,16273,        ND,181,-5743.65,-206.85,30872
7/31/2008,10251, Belgium,        ND,1960,-47.18,-3106.3,15080,        ND,-743,-2071.84,366.05,28423
8/31/2008,10251, Belgium,        ND,2328,-929.54,-2770.81,13707,        ND,-1772,-59.44,787.04,27379
9/30/2008,10251, Belgium,        ND,783,-1744.04,-2118.44,10628,        ND,-715,-5089.71,-1305.06,20270
10/31/2008,10251, Belgium,        ND,1432,-2496.07,-1337.89,8226,        ND,2070,-5196.5,-1776.06,15367
11/30/2008,10251, Belgium,        ND,2991,730.79,-3839.47,8108,        ND,-1896,-1150.53,-130.04,12190
12/31/2008,10251, Belgium,6823,1734,2970.98,-5989.98,6823,15794,1896,851.72,856.2,15794
1/31/2009,10251, Belgium,        ND,6400,-400.83,-1388.19,11434,        ND,860,-240.49,142.66,16556
2/28/2009,10251, Belgium,        ND,3387,-141.64,-1707.04,12972,        ND,-5,-1506.63,115.14,15160
3/31/2009,10251, Belgium,        ND,3819,541.04,-2272.27,15060,        ND,-254,1013.55,150.97,16071
4/30/2009,10251, Belgium,        ND,1617,267.71,-2414.94,14529,        ND,516,1731.48,196.27,18515
5/31/2009,10251, Belgium,        ND,8303,1130.42,-3697.22,20266,        ND,-48,2473.03,253.38,21193
6/30/2009,10251, Belgium,        ND,5277,174.22,-3894.74,21822,        ND,68,-421.67,147.43,20987
7/31/2009,10251, Belgium,        ND,4006,991.46,-4713.36,22107,        ND,-43,1728.33,264.4,22936
8/31/2009,10251, Belgium,        ND,1364,512.59,-4694.51,19289,        ND,-7,2224.79,324.05,25478
9/30/2009,10251, Belgium,        ND,3525,807.31,-5293.59,18328,        ND,-58,1740.31,321.37,27482
10/31/2009,10251, Belgium,        ND,5286,354.72,-5570.49,18398,        ND,-177,-489.2,161.22,26977
11/30/2009,10251, Belgium,        ND,-602,854.57,-5885.57,12766,        ND,-123,933.37,280.14,28067
12/31/2009,10251, Belgium,7596,398,-1881.31,-3686.24,7596,28257,60,-64.3,194.35,28257
1/31/2010,10251, Belgium,        ND,3687,-83.99,-1320.8,9878,        ND,-19,-753.09,72.15,27557
2/28/2010,10251, Belgium,        ND,4807,-92.27,-1847.38,12746,        ND,26,-366.06,69.59,27286
3/31/2010,10251, Belgium,        ND,8247,-41.98,-2780.1,18170,        ND,516,809.29,77.49,28689
4/30/2010,10251, Belgium,        ND,4487,-99.99,-3238.39,19319,        ND,-55,-1278.91,59.29,27415
5/31/2010,10251, Belgium,        ND,-667,-1161.92,-2649,14841,        ND,-2,-2307.27,38.95,25144
6/30/2010,10251, Belgium,        ND,8986,-76.94,-3959.05,19791,        ND,68,-410.57,55.9,24858
7/31/2010,10251, Belgium,        ND,401,1523.75,-4843.81,16872,        ND,148,2548.84,106.08,27660
8/31/2010,10251, Belgium,        ND,549,102.1,-4254.07,13269,        ND,-97,-1038.89,45.44,26570
9/30/2010,10251, Belgium,        ND,7948,1128.58,-5881.1,16465,        ND,-75,3253.93,136.42,29885
10/31/2010,10251, Belgium,        ND,1050,180.34,-5344.12,12351,        ND,-74,1222.79,100.57,31135
11/30/2010,10251, Belgium,        ND,1760,-2325.29,-3381.74,8403,        ND,-21,-3750.28,-30.86,27333
12/31/2010,10251, Belgium,4404,1174,209.24,-5382.61,4404,28792,-95,1448.49,105.58,28792
1/31/2011,10251, Belgium,        ND,2383,18.1,-957.58,5847,        ND,36,527.62,205.82,29561
2/28/2011,10251, Belgium,        ND,9526,31.98,-2284.26,13121,        ND,3,787.72,214.79,30567
3/31/2011,10251, Belgium,        ND,6917,173.91,-3269.84,16943,        ND,4,258.27,212.6,31042
4/30/2011,10251, Belgium,        ND,3290,660.03,-3926.08,16967,        ND,103,3301.32,298.84,34745
5/31/2011,10251, Belgium,        ND,6143,-263.43,-4400.45,18445,        ND,-67,-1727.99,168.09,33118
6/30/2011,10251, Belgium,        ND,6604,-18.17,-5329.82,19701,        ND,107,-1399,156.9,31982
7/31/2011,10251, Belgium,        ND,6473,-113.66,-6070.51,19990,        ND,-41,-1292.42,141.26,30790
8/31/2011,10251, Belgium,        ND,3262,316.87,-6716.91,16851,        ND,297,-1827.8,95.24,29355
9/30/2011,10251, Belgium,        ND,1427,-1767.42,-5258.61,11252,        ND,-10,-2818.28,11,26538
10/31/2011,10251, Belgium,        ND,7436,582.82,-7846.4,11425,        ND,61,1345.91,250.39,28195
11/30/2011,10251, Belgium,        ND,7286,-2717.01,-5727.99,10266,        ND,128,-671.8,119.78,27771
12/31/2011,10251, Belgium,5211,3137,769.72,-8961.89,5211,27856,90,-155.79,151.05,27856
