date,country_name,country_code,ftot_agcy_survey_pos,ftot_agcy_adj_net_flow,ftot_agcy_adj_val_chg,ftot_agcy_monthly_gap,ftot_agcy_est_pos,ftot_corp_survey_pos,ftot_corp_adj_net_flow,ftot_corp_adj_val_chg,ftot_corp_monthly_gap,ftot_corp_est_pos,ftot_stk_survey_pos,ftot_stk_adj_net_flow,ftot_stk_adj_val_chg,ftot_stk_monthly_gap,ftot_stk_est_pos,ftot_treas_survey_pos,ftot_treas_adj_net_flow,ftot_treas_adj_val_chg,ftot_treas_monthly_gap,ftot_treas_est_pos
1/31/2019,ForeignAll,69995,ND,13693,5629,-5981,1082458,ND,3000,75151,8910,3780079,ND,-31541,611485,-66496,8158538,ND,-20714,11307,61795,5520933
1/31/2019,IROTotal,79995,ND,-216,42,257,7953,ND,-105,201,-564,10822,ND,-15,472,-96,6363,ND,-327,91,14805,58664
1/31/2019,FOI_All_Countries,99990,ND,7328,3221,6269,627880,ND,-2432,3328,-2862,165382,ND,728,73833,2225,996533,ND,-26524,7515,53226,3672043
1/31/2019,Total,99996,ND,13451,5671,-5686,1090492,ND,2848,75352,8507,3791040,ND,-31556,611957,-66574,8165016,ND,-21041,11398,76602,5579596
2/28/2019,Austria,10189,ND,-5,-2,-2,442,ND,-61,-3,22,2938,ND,45,803,-721,25835,ND,16,-11,13,3333
2/28/2019,Belgium,10251,ND,-18,-18,378,5811,ND,-748,-481,9680,502635,ND,827,1586,788,53815,ND,-1338,-503,5130,160324
2/28/2019,Denmark,10502,ND,2,-1,14,336,ND,32,-16,171,18267,ND,-464,4532,-1346,151233,ND,87,-46,389,14765
2/28/2019,Finland,10707,ND,0,0,0,2,ND,-37,-5,-45,5631,ND,880,1061,-91,36818,ND,140,-20,-327,6197
2/28/2019,France,10804,ND,-65,-10,116,3398,ND,293,-58,-553,61906,ND,402,5364,-4489,174035,ND,8856,-307,-6212,98094
2/28/2019,Germany,11002,ND,-13,-14,-340,3632,ND,495,-105,1283,118014,ND,647,5605,-2001,185999,ND,1270,-211,-1415,65609
2/28/2019,Greece,11207,ND,0,0,0,4,ND,3,0,14,279,ND,-5,51,43,1695,ND,-107,-6,120,2003
2/28/2019,Ireland,11401,ND,455,-163,-570,46990,ND,-2094,-270,-466,302295,ND,412,12536,10554,424496,ND,1968,-714,3125,226333
2/28/2019,Italy,11509,ND,-112,-8,-161,2136,ND,7,-14,190,15122,ND,-114,1125,-173,35577,ND,605,-112,304,36360
2/28/2019,Luxembourg,11703,ND,-74,-182,-6795,44552,ND,1143,-568,7303,606590,ND,-777,19861,-22698,635474,ND,-400,-585,440,183039
2/28/2019,Netherlands,12106,ND,-81,-34,-188,9468,ND,112,-58,270,65336,ND,-1515,7978,-1236,272026,ND,177,-133,-107,41542
2/28/2019,Norway,12203,ND,7,-1,1,93,ND,-242,-38,-315,41808,ND,713,8703,857,291105,ND,489,-289,6062,96646
2/28/2019,Portugal,12319,ND,0,0,0,5,ND,-217,-1,135,781,ND,40,141,111,4843,ND,-154,-7,273,2336
2/28/2019,Spain,12505,ND,17,-3,-22,812,ND,64,-3,198,4279,ND,-227,596,-310,19616,ND,-304,-112,1570,36201
2/28/2019,Sweden,12602,ND,-2,-1,1,172,ND,-23,-6,-8,5759,ND,-235,5051,-60,167768,ND,834,-138,4077,47802
2/28/2019,Switzerland,12688,ND,-300,-36,193,10238,ND,1015,-98,-727,110173,ND,-1691,13362,-4982,436614,ND,-5196,-621,-2337,186791
2/28/2019,Turkey,12807,ND,0,0,0,1,ND,1,0,2,40,ND,-28,32,9,1079,ND,447,-9,-437,2717
2/28/2019,UK,13005,ND,2546,-31,-2484,7921,ND,5431,-381,-1748,397493,ND,-2670,31868,-17122,1045539,ND,1340,-791,11828,258393
2/28/2019,Guernsey,13006,ND,-3,-1,-5,197,ND,28,-4,40,4522,ND,-78,994,-255,34157,ND,1446,-16,-584,5924
2/28/2019,Jersey,13007,ND,15,-1,64,467,ND,-148,-4,257,4559,ND,152,456,203,17327,ND,-241,-4,218,1306
2/28/2019,Poland,15768,ND,0,0,,,ND,-21,-1,-6,763,ND,-26,47,-461,1079,ND,-3637,-79,2123,23352
2/28/2019,Russia,16101,ND,1,0,,,ND,4,0,-1,94,ND,-9,13,26,431,ND,502,-20,128,6932
2/28/2019,EuroArea,16713,ND,130,-438,-7620,117253,ND,-1057,-1567,18051,1684151,ND,603,56820,-20280,1869971,ND,10645,-2732,2880,861267
2/28/2019,EurTotal,19992,ND,2442,-517,-10063,140052,ND,4985,-2119,15783,2275335,ND,-3918,122218,-43441,4031417,ND,6212,-4889,24284,1554115
2/28/2019,Canada,29998,ND,2182,-18,-1812,5401,ND,-680,-168,1814,179715,ND,-2338,27083,-772,899474,ND,3191,-276,-4263,85403
2/28/2019,Argentina,30104,ND,0,0,0,17,ND,53,-2,16,1740,ND,-5,165,-27,5694,ND,-160,-9,159,2611
2/28/2019,Barbados,30155,ND,-11,-2,44,452,ND,7,-6,264,7206,ND,-35,44,67,1690,ND,68,-3,-63,983
2/28/2019,Anguilla,30228,ND,0,0,0,1,ND,3,0,10,252,ND,39,71,347,2740,ND,224,0,-223,3
2/28/2019,Brazil,30309,ND,150,-9,-93,2477,ND,6,-1,16,991,ND,-386,141,184,4726,ND,4935,-958,436,305449
2/28/2019,Chile,30406,ND,15,-2,45,611,ND,35,-2,83,2868,ND,83,691,-11,22987,ND,916,-63,4,20357
2/28/2019,Colombia,30503,ND,-4,-5,109,1577,ND,163,-2,295,2587,ND,111,406,-563,12913,ND,575,-78,310,25192
2/28/2019,CostaRica,30589,ND,0,0,0,39,ND,-9,0,6,476,ND,-16,46,130,1750,ND,-41,-4,15,1148
2/28/2019,Guatemala,31208,ND,1,-1,32,326,ND,18,-1,57,874,ND,-3,13,48,759,ND,180,-15,-766,4103
2/28/2019,Mexico,31704,ND,296,-45,-273,13166,ND,-352,-3,661,3272,ND,-175,720,-477,23709,ND,226,-108,-313,33712
2/28/2019,Panama,31887,ND,30,-4,-66,1050,ND,30,-7,-30,7826,ND,-98,368,-80,13140,ND,215,-5,-95,1577
2/28/2019,Peru,32204,ND,50,-3,-36,1013,ND,162,-1,-104,1441,ND,313,373,189,12912,ND,61,-62,-330,19273
2/28/2019,TrinidadTobago,32409,ND,-6,-3,-59,792,ND,16,-3,56,3102,ND,20,89,18,2927,ND,-10,-7,-330,1785
2/28/2019,Uruguay,32603,ND,-7,-2,3,572,ND,48,-1,-8,1186,ND,-60,66,95,2376,ND,125,-23,166,7403
2/28/2019,Venezuela,32719,ND,1,0,-1,39,ND,53,-2,-11,2156,ND,-13,93,-25,3450,ND,-54,0,60,146
2/28/2019,CaribTotal,34401,ND,1179,-227,-2244,65182,ND,4076,-603,396,683720,ND,-4610,37719,-977,1272212,ND,-17,-604,945,190285
2/28/2019,Aruba,35254,ND,-2,-1,3,144,ND,7,0,-14,619,ND,-3,8,3,423,ND,-3,0,-1,87
2/28/2019,Bahamas,35319,ND,13,-3,-40,760,ND,939,-6,-922,6683,ND,-361,595,309,21234,ND,2683,-11,-2261,3810
2/28/2019,Bermuda,35602,ND,278,-99,478,29058,ND,-486,-115,550,128779,ND,1124,3136,-984,103507,ND,-3263,-141,4217,45206
2/28/2019,BritishVI,35807,ND,11,-5,-46,1326,ND,198,-20,208,22827,ND,-6182,3032,153,101532,ND,1688,-81,-1057,26078
2/28/2019,Cayman,36137,ND,903,-112,-2760,31840,ND,3243,-448,416,509379,ND,761,30474,-1312,1027511,ND,-1395,-348,592,108441
2/28/2019,NethAnt,37206,ND,1,-1,12,489,ND,126,-1,-125,1544,ND,70,132,-205,1955,ND,-37,-1,-8,2168
2/28/2019,StKittsNevis,37303,ND,-8,0,-1,66,ND,8,-1,26,1033,ND,-38,71,304,4301,ND,2,-2,3,633
2/28/2019,CaribBanking,39001,ND,1237,-224,-2325,64087,ND,4049,-597,89,675487,ND,-4686,37736,-1849,1267281,ND,-109,-587,1449,185197
2/28/2019,LATotal,39942,ND,525,-72,-287,21006,ND,220,-23,1077,27079,ND,-261,3150,-556,106993,ND,7018,-1332,-331,423433
2/28/2019,China,41408,ND,3380,-711,122,205818,ND,-97,-14,393,16450,ND,-356,5783,-5033,189039,ND,1075,-3557,7511,1122591
2/28/2019,HongKong,42005,ND,52,-44,158,12299,ND,922,-41,1318,48441,ND,1062,2981,1111,101165,ND,-3792,-539,3299,168145
2/28/2019,India,42102,ND,18,-1,-18,149,ND,81,0,-45,517,ND,-149,119,211,4037,ND,-4127,-456,4151,142788
2/28/2019,Indonesia,42218,ND,22,-14,-21,4048,ND,19,-2,37,1909,ND,-5,11,4,352,ND,59,-70,148,22221
2/28/2019,Israel,42501,ND,-279,-10,-82,2337,ND,15,-6,172,6402,ND,1164,1813,667,62559,ND,1266,-90,2947,32391
2/28/2019,Japan,42609,ND,2119,-951,-2881,269710,ND,1071,-205,1108,229480,ND,-955,17101,1020,571327,ND,2009,-3206,7417,1013667
2/28/2019,Korea,43001,ND,484,-151,-197,43189,ND,-160,-44,-324,48305,ND,1060,4125,-97,138980,ND,993,-350,-1510,108838
2/28/2019,Kuwait,43109,ND,-51,-20,-4,5578,ND,-313,-15,-573,16964,ND,142,5533,162,183215,ND,-50,-107,1149,34366
2/28/2019,Malaysia,43605,ND,-116,-44,-9,12473,ND,7,-2,-23,2119,ND,-195,447,-1565,13328,ND,74,-37,-116,11481
2/28/2019,Philippines,44806,ND,-3,0,3,68,ND,8,-1,-5,1188,ND,-3,113,-25,3722,ND,557,-66,-127,21013
2/28/2019,SaudiArabia,45608,ND,58,-20,-164,5526,ND,40,-9,129,10057,ND,486,2231,1856,82643,ND,39,-371,4204,118186
2/28/2019,Singapore,46019,ND,269,-18,-458,4683,ND,-1534,-34,-405,36343,ND,-2312,6142,-1731,203453,ND,4136,-386,-743,123585
2/28/2019,Taiwan,46302,ND,184,-917,1299,262180,ND,96,-94,-147,104639,ND,-318,2219,-541,72305,ND,-7342,-528,3981,162047
2/28/2019,Thailand,46418,ND,116,-26,-101,7429,ND,-19,-2,24,2700,ND,37,236,-66,7751,ND,322,-185,2368,60708
2/28/2019,UAE,46604,ND,-6,-3,19,992,ND,66,-6,159,6488,ND,-7,2615,1152,90716,ND,-22,-144,-2507,42208
2/28/2019,AsiaTotal,49999,ND,6246,-2933,-2377,837092,ND,178,-477,3078,536161,ND,-155,52377,-4044,1753699,ND,-4853,-10291,33945,3248564
2/28/2019,Liberia,53201,ND,-1,0,1,48,ND,-2,0,6,181,ND,-20,18,9,558,ND,-4,0,-1,111
2/28/2019,Mauritius,53805,ND,1,0,-73,14,ND,0,-1,93,1557,ND,-233,13,235,447,ND,132,-2,-163,562
2/28/2019,SouthAfrica,55719,ND,-1,-3,14,742,ND,-16,-1,20,623,ND,-213,529,-1420,15820,ND,-362,-25,737,8055
2/28/2019,Egypt,57002,ND,-1,0,,,ND,0,0,0,25,ND,-5,23,21,791,ND,-1,-7,2,2049
2/28/2019,AfricaTotal,59994,ND,9,-6,-60,1572,ND,-11,-3,127,3270,ND,-473,692,-1245,21225,ND,-204,-93,1093,29818
2/28/2019,Australia,60089,ND,315,-13,-69,4035,ND,67,-33,284,34897,ND,1190,7069,502,236989,ND,1126,-105,-2223,31674
2/28/2019,NZealand,61689,ND,2,-2,33,572,ND,9,-2,37,2542,ND,19,708,1005,24598,ND,14,-18,253,5970
2/28/2019,ForeignAll,69995,ND,12893,-3788,-16788,1074776,ND,8859,-3434,21274,3806777,ND,-10563,251089,-49456,8349609,ND,12487,-17608,53764,5569577
2/28/2019,IROTotal,79995,ND,-315,-28,58,7668,ND,-117,-9,462,11158,ND,-104,191,63,6512,ND,413,-187,-7013,51877
2/28/2019,FOI_All_Countries,99990,ND,3480,-2202,1811,630969,ND,-1568,-147,-476,163191,ND,-1671,30799,-2284,1023376,ND,-17520,-11701,63108,3705930
2/28/2019,Total,99996,ND,12551,-3816,-16697,1082530,ND,8699,-3443,21766,3818062,ND,-10667,251280,-49379,8356250,ND,12900,-17795,46743,5621444
3/31/2019,Austria,10189,ND,-3,5,12,456,ND,-16,43,4,2969,ND,124,439,691,27088,ND,8,42,241,3623
3/31/2019,Belgium,10251,ND,-24,67,20,5874,ND,-1285,8003,-4979,504375,ND,247,917,-591,54388,ND,-3311,2038,4414,163465
3/31/2019,Denmark,10502,ND,-2,5,-15,324,ND,109,270,263,18909,ND,117,2503,308,154162,ND,-4,187,-7,14942
3/31/2019,Finland,10707,ND,0,0,0,2,ND,4,81,-129,5587,ND,712,605,149,38284,ND,136,78,-57,6354
3/31/2019,France,10804,ND,-325,36,327,3436,ND,725,944,-474,63100,ND,2029,2940,2136,181140,ND,-2067,1248,-5220,92055
3/31/2019,Germany,11002,ND,635,43,-278,4033,ND,-119,1734,-387,119242,ND,977,3115,552,190643,ND,3431,832,-3104,66767
3/31/2019,Greece,11207,ND,0,0,0,4,ND,4,4,-11,276,ND,-7,29,50,1768,ND,26,25,246,2300
3/31/2019,Ireland,11401,ND,-172,562,210,47589,ND,-3937,4371,-8050,294679,ND,304,7219,-3887,428131,ND,-185,2892,3125,232165
3/31/2019,Italy,11509,ND,-4,24,49,2204,ND,101,231,-405,15048,ND,324,621,-186,36336,ND,478,455,1049,38342
3/31/2019,Luxembourg,11703,ND,-1350,546,517,44265,ND,579,9386,7930,624486,ND,-1828,10741,-2299,642089,ND,-562,2316,-8370,176422
3/31/2019,Netherlands,12106,ND,-374,113,456,9663,ND,-308,944,219,66191,ND,-1420,4400,-11,274995,ND,-53,526,1022,43037
3/31/2019,Norway,12203,ND,0,2,10,104,ND,-185,615,4,42242,ND,320,4907,-757,295574,ND,-1056,1225,2115,98930
3/31/2019,Portugal,12319,ND,0,0,0,5,ND,-79,11,32,745,ND,-4,82,-26,4895,ND,-18,30,91,2438
3/31/2019,Spain,12505,ND,-6,10,2,818,ND,93,57,-45,4384,ND,-151,325,442,20231,ND,640,457,1943,39242
3/31/2019,Sweden,12602,ND,-8,2,7,173,ND,-13,91,85,5922,ND,-456,2827,594,170733,ND,298,607,-1398,47309
3/31/2019,Switzerland,12688,ND,-503,124,1339,11198,ND,317,1592,-815,111266,ND,-4323,7382,-1360,438312,ND,-825,2362,1459,189787
3/31/2019,Turkey,12807,ND,0,0,0,1,ND,-1,0,1,40,ND,-44,17,2,1054,ND,-336,34,-1055,1361
3/31/2019,UK,13005,ND,4225,108,-4112,8142,ND,2627,6265,-13052,393333,ND,-10907,17520,-2545,1049606,ND,-5509,3302,8119,264306
3/31/2019,Guernsey,13006,ND,-1,2,38,236,ND,79,66,8,4675,ND,-163,547,72,34614,ND,729,75,-364,6363
3/31/2019,Jersey,13007,ND,16,5,-74,414,ND,-212,68,1082,5498,ND,18,256,6,17607,ND,-84,17,103,1342
3/31/2019,Poland,15768,ND,0,0,,,ND,20,11,19,812,ND,-4,18,-81,1012,ND,-2491,295,-739,20418
3/31/2019,Russia,16101,ND,0,0,,,ND,4,1,-2,97,ND,-12,7,3,430,ND,1744,88,-551,8212
3/31/2019,EuroArea,16713,ND,-1649,1421,1233,118259,ND,-4252,25833,-6102,1699630,ND,1228,31497,-2709,1899988,ND,-1298,10985,-4311,866643
3/31/2019,EurTotal,19992,ND,2019,1695,-1594,142173,ND,-1596,34894,-19038,2289595,ND,-14252,67672,-7225,4077612,ND,-8541,19738,3560,1568872
3/31/2019,Canada,29998,ND,990,66,1427,7883,ND,-824,2760,-2591,179060,ND,3404,15122,-5541,912459,ND,5301,1078,-5138,86644
3/31/2019,Argentina,30104,ND,0,0,-1,16,ND,28,26,1,1794,ND,-23,91,-62,5701,ND,799,35,-792,2653
3/31/2019,Barbados,30155,ND,-23,6,-30,405,ND,-61,107,79,7330,ND,45,25,277,2037,ND,-15,13,148,1129
3/31/2019,Anguilla,30228,ND,-1,0,1,1,ND,1,4,14,271,ND,-74,47,244,2957,ND,-1645,0,1653,12
3/31/2019,Brazil,30309,ND,153,30,156,2816,ND,282,14,-258,1029,ND,-79,75,471,5193,ND,-916,3859,-180,308212
3/31/2019,Chile,30406,ND,4,7,-17,605,ND,16,42,-71,2854,ND,-541,389,-518,22317,ND,3500,260,1305,25421
3/31/2019,Colombia,30503,ND,15,19,65,1676,ND,5,41,-28,2604,ND,143,221,156,13433,ND,2574,319,2008,30093
3/31/2019,CostaRica,30589,ND,1,0,-1,39,ND,32,7,0,515,ND,-19,27,58,1817,ND,101,15,56,1320
3/31/2019,Guatemala,31208,ND,-7,4,18,341,ND,-7,13,19,900,ND,-8,7,35,792,ND,-5,52,102,4253
3/31/2019,Mexico,31704,ND,573,157,-2911,10984,ND,100,46,-20,3397,ND,-651,392,-83,23367,ND,3413,427,655,38206
3/31/2019,Panama,31887,ND,-23,13,-14,1027,ND,11,114,-91,7859,ND,-79,201,284,13545,ND,379,20,-200,1776
3/31/2019,Peru,32204,ND,-100,11,209,1133,ND,20,22,33,1515,ND,-102,218,345,13373,ND,198,244,324,20038
3/31/2019,TrinidadTobago,32409,ND,-17,9,75,860,ND,-9,47,-14,3125,ND,-52,50,56,2981,ND,23,23,70,1901
3/31/2019,Uruguay,32603,ND,-6,7,-4,569,ND,44,18,-23,1225,ND,-33,37,324,2703,ND,-796,93,-283,6418
3/31/2019,Venezuela,32719,ND,0,0,0,39,ND,45,32,-35,2197,ND,-41,50,25,3484,ND,6,2,3,157
3/31/2019,CaribTotal,34401,ND,-6415,767,6359,65893,ND,3038,9888,-4958,691687,ND,-8803,20984,-6070,1278322,ND,8389,2398,-87,200985
3/31/2019,Aruba,35254,ND,0,2,2,148,ND,7,7,-36,596,ND,-1,5,14,440,ND,11,1,11,110
3/31/2019,Bahamas,35319,ND,-28,9,-155,586,ND,779,98,-826,6735,ND,-941,328,-153,20468,ND,-963,48,1386,4281
3/31/2019,Bermuda,35602,ND,-165,352,-611,28633,ND,-816,1882,564,130409,ND,-584,1763,-345,104341,ND,2168,569,-1626,46317
3/31/2019,BritishVI,35807,ND,3,16,38,1382,ND,-3,329,-211,22942,ND,-3905,1588,-1009,98206,ND,1276,330,-1297,26388
3/31/2019,Cayman,36137,ND,-6171,361,7039,33068,ND,2949,7344,-4281,515392,ND,-3370,17031,-5408,1035764,ND,7123,1365,-412,116518
3/31/2019,NethAnt,37206,ND,-2,5,13,505,ND,127,22,-164,1529,ND,86,72,-251,1861,ND,43,5,-182,2034
3/31/2019,StKittsNevis,37303,ND,1,1,-7,61,ND,0,16,27,1076,ND,-30,39,291,4601,ND,52,8,-53,640
3/31/2019,CaribBanking,39001,ND,-6387,756,6261,64717,ND,3047,9789,-5014,683308,ND,-8793,20983,-6648,1272822,ND,10026,2339,-2219,195342
3/31/2019,LATotal,39942,ND,591,252,-2499,19350,ND,613,398,-511,27579,ND,-1443,1743,1095,108388,ND,9177,5357,3024,440991
3/31/2019,China,41408,ND,150,2505,107,208581,ND,-322,241,-800,15569,ND,-1782,3148,-2578,187827,ND,-20454,14184,-6279,1110042
3/31/2019,HongKong,42005,ND,102,154,-37,12518,ND,139,704,-609,48676,ND,-1724,1708,1311,102460,ND,3683,2125,324,174278
3/31/2019,India,42102,ND,70,2,-69,151,ND,238,7,-258,504,ND,-126,68,260,4239,ND,1060,1804,4471,150123
3/31/2019,Indonesia,42218,ND,-81,49,-138,3878,ND,-1,28,18,1954,ND,-4,6,-13,341,ND,-290,281,-283,21928
3/31/2019,Israel,42501,ND,-116,29,-103,2147,ND,18,92,41,6554,ND,-380,1044,1147,64370,ND,-17,409,177,32960
3/31/2019,Japan,42609,ND,-2419,3283,13901,284476,ND,592,3372,1807,235251,ND,-702,9578,-5532,574671,ND,-8795,12807,3570,1021249
3/31/2019,Korea,43001,ND,-713,525,-305,42696,ND,275,715,47,49342,ND,781,2325,-70,142016,ND,823,1380,2087,113129
3/31/2019,Kuwait,43109,ND,90,68,117,5853,ND,-274,231,1632,18553,ND,41,3109,2466,188831,ND,107,436,-993,33916
3/31/2019,Malaysia,43605,ND,-177,152,-18,12429,ND,21,29,-50,2119,ND,-84,221,100,13564,ND,30,145,108,11764
3/31/2019,Philippines,44806,ND,-1,1,2,69,ND,-8,17,59,1256,ND,-45,63,81,3820,ND,1001,266,1171,23451
3/31/2019,SaudiArabia,45608,ND,-60,69,36,5571,ND,8,147,-83,10129,ND,457,1270,946,85316,ND,24,1526,445,120181
3/31/2019,Singapore,46019,ND,433,60,-527,4649,ND,-628,533,-804,35445,ND,1397,3368,-4341,203878,ND,1749,1570,5339,132243
3/31/2019,Taiwan,46302,ND,-635,3192,1230,265967,ND,91,1527,3020,109276,ND,-998,1230,-1074,71463,ND,200,2047,1489,165783
3/31/2019,Thailand,46418,ND,-8,91,-257,7254,ND,-18,40,8,2729,ND,1507,132,112,9502,ND,-510,767,-695,60270
3/31/2019,UAE,46604,ND,-3,12,19,1020,ND,-42,95,471,7012,ND,-417,1469,1808,93577,ND,-494,539,108,42360
3/31/2019,AsiaTotal,49999,ND,-3359,10199,13948,857881,ND,99,7839,4382,548481,ND,-1779,29231,-6045,1775106,ND,-21028,41100,12004,3280640
3/31/2019,Liberia,53201,ND,0,1,0,48,ND,1,2,-5,180,ND,1,10,-9,560,ND,-5,1,9,117
3/31/2019,Mauritius,53805,ND,0,0,-4,10,ND,-5,22,-194,1380,ND,-8,7,7,453,ND,-381,7,575,764
3/31/2019,SouthAfrica,55719,ND,-15,9,4,741,ND,-4,9,24,652,ND,-129,269,1332,17292,ND,46,103,-537,7667
3/31/2019,Egypt,57002,ND,0,2,,,ND,0,0,-5,20,ND,0,13,-383,422,ND,-1,27,-21,2053
3/31/2019,AfricaTotal,59994,ND,-21,19,-152,1418,ND,-14,47,-140,3163,ND,-125,359,943,22402,ND,153,379,456,30805
3/31/2019,Australia,60089,ND,218,48,-556,3745,ND,573,547,-615,35401,ND,627,3989,-5187,236418,ND,-80,402,-21,31975
3/31/2019,NZealand,61689,ND,-3,7,31,608,ND,3,36,-14,2568,ND,17,414,160,25188,ND,38,75,8,6091
3/31/2019,ForeignAll,69995,ND,-5978,13053,17501,1099353,ND,1893,56495,-24627,3840538,ND,-22350,139556,-27577,8439237,ND,-6414,70529,13560,5647252
3/31/2019,IROTotal,79995,ND,-326,95,114,7551,ND,1,144,1507,12809,ND,11,105,916,7544,ND,-59,657,-4019,48456
3/31/2019,FOI_All_Countries,99990,ND,-3567,7686,-42,635047,ND,-1111,2369,-1543,162906,ND,836,17186,17252,1058650,ND,-12443,46887,16802,3757177
3/31/2019,Total,99996,ND,-6333,13148,17651,1106996,ND,1855,56638,-23269,3853286,ND,-22339,139661,-26688,8446884,ND,-6473,71186,9538,5695695
4/30/2019,Austria,10189,ND,-10,-1,4,449,ND,-19,6,19,2974,ND,22,1054,-381,27783,ND,-28,-11,-488,3095
4/30/2019,Belgium,10251,ND,-35,-17,363,6185,ND,-2435,1127,4036,507102,ND,82,2125,-291,56304,ND,-3064,-490,-1073,158837
4/30/2019,Denmark,10502,ND,-7,-1,30,346,ND,-10,39,213,19151,ND,479,5832,1888,162361,ND,-74,-45,87,14910
4/30/2019,Finland,10707,ND,0,0,0,2,ND,-33,11,192,5757,ND,483,1438,406,40611,ND,114,-19,-104,6345
4/30/2019,France,10804,ND,22,-9,-340,3109,ND,-1513,135,791,62513,ND,198,7016,-1548,186806,ND,2945,-276,12379,107103
4/30/2019,Germany,11002,ND,100,-12,-168,3952,ND,-43,245,358,119802,ND,-673,7308,1225,198503,ND,1603,-199,-4180,63991
4/30/2019,Greece,11207,ND,0,0,0,4,ND,1,0,-1,276,ND,-13,69,445,2269,ND,-53,-7,123,2362
4/30/2019,Ireland,11401,ND,-183,-143,4321,51584,ND,-4037,598,-4621,286619,ND,278,16687,725,445822,ND,-4533,-700,675,227606
4/30/2019,Italy,11509,ND,-18,-6,381,2561,ND,-4,32,2115,17190,ND,-191,1442,-405,37182,ND,-511,-113,84,37803
4/30/2019,Luxembourg,11703,ND,2005,-137,1112,47245,ND,-829,1354,3635,628646,ND,677,24872,-5691,661947,ND,-6375,-526,6505,176026
4/30/2019,Netherlands,12106,ND,-273,-29,1492,10853,ND,-91,134,4509,70743,ND,-279,10138,-304,284550,ND,-47,-128,602,43464
4/30/2019,Norway,12203,ND,-2,0,-25,77,ND,1064,87,-999,42394,ND,321,11416,1080,308391,ND,-1084,-296,-1166,96384
4/30/2019,Portugal,12319,ND,0,0,0,5,ND,-17,1,33,763,ND,7,189,-21,5070,ND,-113,-7,-23,2295
4/30/2019,Spain,12505,ND,10,-3,-14,813,ND,-55,8,104,4442,ND,-79,765,-413,20505,ND,-343,-117,449,39231
4/30/2019,Sweden,12602,ND,-1,-1,-1,170,ND,-20,13,20,5934,ND,117,6591,359,177799,ND,-1418,-142,237,45986
4/30/2019,Switzerland,12688,ND,-456,-34,292,11000,ND,-15,225,1698,113175,ND,-893,16985,-3907,450497,ND,1887,-566,-519,190589
4/30/2019,Turkey,12807,ND,0,0,0,1,ND,2,0,0,42,ND,-8,39,8,1093,ND,-30,-4,2,1329
4/30/2019,UK,13005,ND,4518,-28,-4494,8138,ND,2668,868,29,396898,ND,3299,40267,-16643,1076529,ND,11635,-797,-24801,250342
4/30/2019,Guernsey,13006,ND,-1,-1,-34,200,ND,33,10,824,5541,ND,3,1263,-1016,34864,ND,1858,-19,-1867,6336
4/30/2019,Jersey,13007,ND,-39,-1,77,451,ND,94,12,-44,5560,ND,-18,587,-325,17852,ND,1145,-4,-1146,1336
4/30/2019,Poland,15768,ND,0,0,,,ND,5,2,16,835,ND,3,39,-10,1044,ND,1702,-61,5639,27698
4/30/2019,Russia,16101,ND,0,0,,,ND,3,0,2,102,ND,-17,17,7,437,ND,-3167,-24,810,5831
4/30/2019,EuroArea,16713,ND,1606,-360,7292,126797,ND,-9102,3656,11015,1705199,ND,564,73260,-6579,1967233,ND,-10487,-2607,14725,868273
4/30/2019,EurTotal,19992,ND,5640,-433,3581,150961,ND,-5310,4922,12459,2301666,ND,3841,156715,-25108,4213060,ND,1568,-4700,-6781,1558958
4/30/2019,Canada,29998,ND,2023,-24,1118,11000,ND,-1704,386,1610,179353,ND,8048,35129,-9993,945642,ND,9721,-258,-6769,89338
4/30/2019,Argentina,30104,ND,1,0,-2,15,ND,21,4,13,1832,ND,-5,208,118,6023,ND,1122,-8,-263,3504
4/30/2019,Barbados,30155,ND,0,-1,9,413,ND,35,15,-12,7369,ND,30,66,240,2374,ND,12,-3,43,1180
4/30/2019,Anguilla,30228,ND,0,0,0,1,ND,10,1,8,289,ND,163,115,767,4002,ND,471,0,-479,3
4/30/2019,Brazil,30309,ND,63,-9,-56,2814,ND,231,2,-198,1064,ND,-258,188,168,5291,ND,-5290,-918,1729,303733
4/30/2019,Chile,30406,ND,-3,-2,-4,597,ND,-41,6,72,2890,ND,-16,865,-340,22826,ND,-61,-77,226,25510
4/30/2019,Colombia,30503,ND,8,-5,395,2074,ND,129,6,23,2762,ND,9,526,39,14007,ND,-3517,-90,2223,28709
4/30/2019,CostaRica,30589,ND,1,0,-1,39,ND,29,1,4,550,ND,-3,64,-37,1841,ND,129,-4,-110,1335
4/30/2019,Guatemala,31208,ND,-9,-1,1226,1557,ND,-26,2,31,907,ND,-7,16,56,858,ND,120,-13,-5,4355
4/30/2019,Mexico,31704,ND,103,-33,346,11400,ND,134,7,-39,3499,ND,606,883,-645,24211,ND,1154,-114,-162,39084
4/30/2019,Panama,31887,ND,7,-3,7,1037,ND,95,16,-45,7925,ND,-185,468,141,13969,ND,7,-5,-77,1700
4/30/2019,Peru,32204,ND,-149,-3,-2,979,ND,17,3,-62,1473,ND,-31,517,-401,13458,ND,-102,-60,60,19936
4/30/2019,TrinidadTobago,32409,ND,-3,-3,354,1209,ND,21,7,8,3161,ND,46,117,9,3154,ND,-35,-6,69,1929
