"","","","Held by","","","","","Held by","","","","","Held by","","","","","int'l &","Held by","Held by","Held by","Held by","Liab","Held by","Held by","","","","","","Total own","of which:","","","of which:","","","","","Neg CDs","","","","","","","","Custody"
"","","Liab","FOI:","Held by","Held by","Held by","Held by","forgn banks:","Held by","Held by","Held by","Held by","oth forgn:","Held by","Held by","Held by","Held by","reg orgs","int'l &","int'l &","int'l &","int'l &","payable","banks &","int'l &","","","","","","Liab","Liab to","Total","Other","Coll. By","Repurch","Repurch","Repurch","Own liab","& ST neg","","","","","Other","Own","Own liab","Liab"
"","Liab","payable","Total Liab","FOI:","FOI:","FOI:","FOI:","Total Liab","forgn banks:","forgn banks:","forgn banks:","forgn banks","Total Liab","oth forgn:","oth forgn:","oth forgn:","oth forgn:","Total Liab","reg orgs","reg orgs","reg orgs","reg orgs","in foreign","oth forgn","reg orgs","Total in","","Total in","Total in","Total in","payable","own foreign","deposits,","own","repurchase","agreemnts","agreemnts","agreemnts","in dollars","securities","","","of which:","of which:","Custody","Liab","in frgn cur","payable"
"","TOTAL","in","in dollars","Non-neg","ST Treas","Oth ST","Oth","in dollars","Non-neg","ST Treas","Oth St","Oth","in dollars","Non-neg","ST Treas","Oth ST","Oth","in dollars","Non-neg","ST Treas","Oth ST","Oth","currency","in foreign","in foreign","Canadian","Total in","UK pounds","Japanese","Swiss","in dollars","offices,","excl","Liab,","agreemnts,","held by","held by","held by","reported","in dollars","ST Treas","Oth ST","ST Agency","neg.","Liab","in foreign","reported","in foreign"
"","(=2+23)","dollars","(=sum(4-7))","deposits","securities","Neg secs","Liab","(=sum(9-12))","deposits","securities","Neg secs","Liab","(=sum(14-17))","deposits","securities","Neg secs","Liab","(=sum(19-22))","deposits","securities","Neg secs","Liab","(=24+25)","currency","currency","dollars","Euros","sterling","yen","Franc","(=33+34)","in dollars","neg CDs","dollars","(=36+37+38)","FOI","oth forgn","IROs","by IBFs","(=41+42)","securities","Neg secs","securities","CDs","in dollars","currency","by IBFs","currency"
"","[1]","[2]","[3]","[4]","[5]","[6]","[7]","[8]","[9]","[10]","[11]","[12]","[13]","[14]","[15]","[16]","[17]","[18]","[19]","[20]","[21]","[22]","[23]","[24]","[25]","[26]","[27]","[28]","[29]","[30]","[31]","[32]","[33]","[34]","[35]","[36]","[37]","[38]","[39]","[40]","[41]","[42]","[43]","[44]","[45]","[46]","[47]","[48]"
""
"1988-Feb","n.a.",604332,125918,13421,93427,2962,16107,388876,80617,8526,36733,30736,80210,63904,3740,10165,2401,9329,3102,415,1596,4216,"n.a.","n.a.","n.a.","n.a.","n.a.","n.a.","n.a.","n.a.",446768,232264,161044,53460,"n.a.","n.a.","n.a.","n.a.","n.a.",122785,106108,16677,"n.a.",7370,34779,"n.a.","n.a.","n.a."
"1988-Jan","n.a.",601953,123412,13540,90656,2675,16541,392065,79953,8979,35761,31149,80454,63556,3633,10021,3245,6022,1800,613,1210,2398,"n.a.","n.a.","n.a.","n.a.","n.a.","n.a.","n.a.","n.a.",448405,236223,158849,53333,"n.a.","n.a.","n.a.","n.a.","n.a.",120593,103881,16712,"n.a.",7647,32955,"n.a.","n.a.","n.a."
"1987-Dec","n.a.",617351,120667,14600,88829,3135,14103,412757,90615,9134,31958,33415,79463,63881,3515,8948,3119,4464,1662,265,1497,1040,"n.a.","n.a.",99,"n.a.","n.a.","n.a.","n.a.","n.a.",470070,247635,170757,51677,"n.a.","n.a.","n.a.","n.a.","n.a.",118519,101743,16776,"n.a.",7314,28762,55438,"n.a.","n.a."
"1987-Nov","n.a.",603303,116811,15527,82542,3193,15549,399003,88405,9480,35270,31776,81680,65701,3764,8927,3287,5809,1168,747,1866,2027,"n.a.","n.a.","n.a.","n.a.","n.a.","n.a.","n.a.","n.a.",457513,234073,170801,52639,"n.a.","n.a.","n.a.","n.a.","n.a.",113334,96534,16800,"n.a.",7361,32456,"n.a.","n.a.","n.a."
"1987-Oct","n.a.",603922,117213,18488,78819,3553,16353,404251,90878,8961,35974,33274,78606,64266,3309,8091,2940,3852,1094,285,1630,844,"n.a.","n.a.","n.a.","n.a.","n.a.","n.a.","n.a.","n.a.",463301,235164,174726,53411,"n.a.","n.a.","n.a.","n.a.","n.a.",107364,91374,15989,"n.a.",6676,33257,"n.a.","n.a.","n.a."
"1987-Sep","n.a.",585144,107744,16066,75701,3699,12277,389724,87244,9206,33389,30760,79735,64327,3046,8402,3959,7941,1316,1793,1378,3454,"n.a.","n.a.",79,"n.a.","n.a.","n.a.","n.a.","n.a.",448529,229126,168952,50451,"n.a.","n.a.","n.a.","n.a.","n.a.",105839,89747,16092,"n.a.",6501,30776,46213,"n.a.","n.a."
"1987-Aug","n.a.",553642,107972,15486,78210,3296,10981,361788,79206,9100,32872,27189,78177,63720,3761,8078,2619,5705,851,1635,1199,2019,"n.a.","n.a.","n.a.","n.a.","n.a.","n.a.","n.a.","n.a.",415493,213422,159263,42808,"n.a.","n.a.","n.a.","n.a.","n.a.",108014,92705,15309,"n.a.",6458,30135,"n.a.","n.a.","n.a."
"1987-Jul","n.a.",544545,105058,15388,73435,3170,13065,357588,75215,9139,33023,28030,75625,62392,3276,7912,2044,6275,675,2339,1240,2021,"n.a.","n.a.","n.a.","n.a.","n.a.","n.a.","n.a.","n.a.",411011,212181,153670,45160,"n.a.","n.a.","n.a.","n.a.","n.a.",103870,88189,15681,"n.a.",6313,29664,"n.a.","n.a.","n.a."
"1987-Jun","n.a.",549556,112740,15267,80663,3389,13421,356072,76636,9066,32456,25519,76738,62440,3701,8654,1944,4005,1058,266,1224,1456,"n.a.","n.a.",83,"n.a.","n.a.","n.a.","n.a.","n.a.",410138,212396,155402,42340,"n.a.","n.a.","n.a.","n.a.","n.a.",110117,93695,16422,"n.a.",7356,29301,39381,"n.a.","n.a."
"1987-May","n.a.",563994,113565,13513,81553,2862,15637,365224,77806,9774,30448,28225,79298,62913,4192,9895,2298,5907,1069,440,1224,3173,"n.a.","n.a.","n.a.","n.a.","n.a.","n.a.","n.a.","n.a.",423606,218971,155302,49333,"n.a.","n.a.","n.a.","n.a.","n.a.",111789,95959,15830,"n.a.",8694,28599,"n.a.","n.a.","n.a."
"1987-Apr","n.a.",558583,117821,14287,84640,2974,15919,354984,73415,9545,29864,27490,76850,62218,3315,8698,2618,8927,3449,428,1166,3884,"n.a.","n.a.","n.a.","n.a.","n.a.","n.a.","n.a.","n.a.",417952,214671,153369,49912,"n.a.","n.a.","n.a.","n.a.","n.a.",112476,97928,14548,"n.a.",8134,28155,"n.a.","n.a.","n.a."
"1987-Mar","n.a.",531762,111092,12985,79629,3147,15331,339216,70879,9759,29289,25261,75370,61200,3610,8315,2244,6084,1489,154,1225,3216,"n.a.","n.a.",86,"n.a.","n.a.","n.a.","n.a.","n.a.",396633,204028,146553,46051,"n.a.","n.a.","n.a.","n.a.","n.a.",107872,93153,14719,"n.a.",7855,27257,37946,"n.a.","n.a."
"1987-Feb","n.a.",525919,105091,12609,75434,2572,14477,338284,69287,10501,30534,24641,77261,63152,3652,8266,2191,5282,1650,1213,1113,1306,"n.a.","n.a.","n.a.","n.a.","n.a.","n.a.","n.a.","n.a.",392633,203320,146698,42614,"n.a.","n.a.","n.a.","n.a.","n.a.",104562,90800,13762,"n.a.",7860,28724,"n.a.","n.a.","n.a."
"1987-Jan","n.a.",529748,103702,12760,75718,2234,12990,343673,67382,9839,32829,24899,77091,63503,3728,7979,1881,5282,2702,86,1263,1231,"n.a.","n.a.","n.a.","n.a.","n.a.","n.a.","n.a.","n.a.",396073,208725,146346,41002,"n.a.","n.a.","n.a.","n.a.","n.a.",103980,89370,14609,"n.a.",7333,29696,"n.a.","n.a.","n.a."
"1986-Dec","n.a.",540996,103569,12764,75650,2492,12663,351745,74535,9984,31596,26531,79875,65116,4506,8435,1818,5807,2264,259,1590,1693,"n.a.","n.a.",42,"n.a.","n.a.","n.a.","n.a.","n.a.",406485,209100,154680,42705,"n.a.","n.a.","n.a.","n.a.","n.a.",105815,90398,15417,"n.a.",7496,28696,29702,"n.a.","n.a."
"1986-Nov","n.a.",513860,103399,13229,75132,2612,12425,325970,68289,10509,32397,22628,79495,65432,4565,7718,1781,4996,2432,262,1109,1192,"n.a.","n.a.","n.a.","n.a.","n.a.","n.a.","n.a.","n.a.",379555,192146,149382,38026,"n.a.","n.a.","n.a.","n.a.","n.a.",104806,90468,14337,"n.a.",6752,29499,"n.a.","n.a.","n.a."
"1986-Oct","n.a.",502895,104404,12180,75457,3124,13642,314904,64951,10615,31798,22883,79685,65637,5040,7146,1862,3902,2113,308,1168,313,"n.a.","n.a.","n.a.","n.a.","n.a.","n.a.","n.a.","n.a.",368238,184657,144881,38700,"n.a.","n.a.","n.a.","n.a.","n.a.",106473,91420,15052,"n.a.",6902,28184,"n.a.","n.a.","n.a."
"1986-Sep","n.a.",506164,105212,12745,75095,2755,14618,318921,66402,10647,31606,22029,78993,65714,4674,6948,1656,3038,1421,218,1099,300,"n.a.","n.a.",63,"n.a.","n.a.","n.a.","n.a.","n.a.",373123,188238,146282,38603,"n.a.","n.a.","n.a.","n.a.","n.a.",105241,90634,14608,"n.a.",6728,27800,29533,"n.a.","n.a."
"1986-Aug","n.a.",487059,101261,11756,74766,2773,11966,302114,61176,10557,30665,20239,78525,65615,4288,6968,1654,5159,3398,129,1034,599,"n.a.","n.a.","n.a.","n.a.","n.a.","n.a.","n.a.","n.a.",355879,179477,141945,34457,"n.a.","n.a.","n.a.","n.a.","n.a.",104422,89739,14683,"n.a.",6704,26757,"n.a.","n.a.","n.a."
"1986-Jul","n.a.",472250,96653,11703,70721,3101,11128,293421,57791,10945,30464,19047,77450,65111,4246,6429,1664,4726,1365,991,1126,1243,"n.a.","n.a.","n.a.","n.a.","n.a.","n.a.","n.a.","n.a.",344227,175174,135971,33083,"n.a.","n.a.","n.a.","n.a.","n.a.",101724,86902,14822,"n.a.",6622,26298,"n.a.","n.a.","n.a."
"1986-Jun","n.a.",458493,92865,12274,65790,3214,11587,284452,58368,10688,18276,19942,77735,65082,4604,6565,1484,3441,629,1619,931,262,"n.a.","n.a.",76,"n.a.","n.a.","n.a.","n.a.","n.a.",346806,177177,136353,33276,"n.a.","n.a.","n.a.","n.a.","n.a.",98449,82701,15747,"n.a.",6419,13238,24329,"n.a.","n.a."
"1986-May","n.a.",445330,88762,11223,63614,2893,11031,275594,55197,10841,13076,19509,76606,65182,4454,5439,1531,4369,1206,1282,849,1030,"n.a.","n.a.","n.a.","n.a.","n.a.","n.a.","n.a.","n.a.",342880,176971,132808,33101,"n.a.","n.a.","n.a.","n.a.","n.a.",94243,80192,14051,"n.a.",6269,8207,"n.a.","n.a.","n.a."
"1986-Apr","n.a.",444146,86947,10883,59547,3101,13416,278190,56421,9914,13313,19152,75564,64793,4401,4952,1417,3445,818,768,977,881,"n.a.","n.a.","n.a.","n.a.","n.a.","n.a.","n.a.","n.a.",347171,179390,132916,34865,"n.a.","n.a.","n.a.","n.a.","n.a.",88560,74631,13928,"n.a.",6286,8415,"n.a.","n.a.","n.a."
"1986-Mar","n.a.",442085,81535,12001,55933,3753,9848,280232,60065,10131,13163,21083,75144,64041,4669,5071,1362,5173,493,2311,1508,861,"n.a.","n.a.",44,"n.a.","n.a.","n.a.","n.a.","n.a.",345545,175791,136600,33154,"n.a.","n.a.","n.a.","n.a.","n.a.",88526,73044,15482,"n.a.",6603,8014,21342,"n.a.","n.a."
"1986-Feb","n.a.",437582,81361,11390,54420,4480,11071,269426,54658,9770,13205,20241,76192,65145,4558,4920,1568,10604,4076,4219,1322,987,"n.a.","n.a.","n.a.","n.a.","n.a.","n.a.","n.a.","n.a.",340689,171552,135268,33868,"n.a.","n.a.","n.a.","n.a.","n.a.",88761,72967,15794,"n.a.",7386,8132,"n.a.","n.a.","n.a."
"1986-Jan","n.a.",431873,81597,11773,53294,5713,10817,267371,54682,9497,13502,19357,75418,64596,4134,5338,1350,7487,2465,3216,1557,250,"n.a.","n.a.","n.a.","n.a.","n.a.","n.a.","n.a.","n.a.",335623,170333,133517,31773,"n.a.","n.a.","n.a.","n.a.","n.a.",88155,70141,18014,"n.a.",9628,8096,"n.a.","n.a.","n.a."
"1985-Dec","n.a.",435726,79985,13026,53252,5899,7809,275589,59780,9832,13034,19561,74331,63425,4314,5126,1467,5821,2153,1736,1464,469,"n.a.","n.a.",3,"n.a.","n.a.","n.a.","n.a.","n.a.",341070,173381,138384,29305,"n.a.","n.a.","n.a.","n.a.","n.a.",87097,69133,17964,"n.a.",9845,7558,15368,"n.a.","n.a."
"1985-Nov","n.a.",421741,83608,12572,54331,5953,10751,255287,56874,9708,12403,17375,74986,64559,4429,4556,1444,7860,1302,5069,1200,290,"n.a.","n.a.","n.a.","n.a.","n.a.","n.a.","n.a.","n.a.",324092,158926,135307,29859,"n.a.","n.a.","n.a.","n.a.","n.a.",90516,73537,16979,"n.a.",9152,7133,"n.a.","n.a.","n.a."
"1985-Oct","n.a.",417916,81412,12027,54398,5836,9152,256681,56927,10176,12055,17482,73057,62584,4297,4351,1825,6766,1443,3636,1288,399,"n.a.","n.a.","n.a.","n.a.","n.a.","n.a.","n.a.","n.a.",321879,160041,132981,28857,"n.a.","n.a.","n.a.","n.a.","n.a.",89262,72507,16755,"n.a.",9088,6775,"n.a.","n.a.","n.a."
"1985-Sep","n.a.",421141,82382,11167,56493,5627,9095,257996,59258,10231,12675,18395,73296,63281,4272,4294,1449,7467,2504,2759,1433,771,"n.a.","n.a.",184,"n.a.","n.a.","n.a.","n.a.","n.a.",323357,157438,136210,29709,"n.a.","n.a.","n.a.","n.a.","n.a.",90915,73755,17160,"n.a.",9228,6869,12982,"n.a.","n.a."
"1985-Aug","n.a.",420457,84274,10959,60921,5504,6890,256718,58478,10252,12278,16923,72112,62797,4146,4302,867,7353,4618,742,1043,951,"n.a.","n.a.","n.a.","n.a.","n.a.","n.a.","n.a.","n.a.",321270,158787,136851,25632,"n.a.","n.a.","n.a.","n.a.","n.a.",92767,76060,16707,"n.a.",8903,6420,"n.a.","n.a.","n.a."
"1985-Jul","n.a.",417503,82809,10707,60727,4845,6531,258023,58479,10247,11691,17619,71651,61823,4090,4543,1195,5019,2690,767,1010,553,"n.a.","n.a.","n.a.","n.a.","n.a.","n.a.","n.a.","n.a.",319583,159987,133697,25898,"n.a.","n.a.","n.a.","n.a.","n.a.",91996,75831,16165,"n.a.",8567,5924,"n.a.","n.a.","n.a."
"1985-Jun","n.a.",413116,81552,11086,58589,5140,6736,254340,59616,10056,11982,17137,71380,61673,4167,4273,1267,5844,3322,642,1140,740,"n.a.","n.a.",28,"n.a.","n.a.","n.a.","n.a.","n.a.",317128,155549,135698,25881,"n.a.","n.a.","n.a.","n.a.","n.a.",89738,73454,16284,"n.a.",8679,6251,10290,"n.a.","n.a."
"1985-May","n.a.",411796,79876,10441,56691,5501,7243,252390,61338,10526,11711,16998,72670,62588,3987,5126,969,6859,4176,775,1531,377,"n.a.","n.a.","n.a.","n.a.","n.a.","n.a.","n.a.","n.a.",315948,151818,138543,25587,"n.a.","n.a.","n.a.","n.a.","n.a.",89669,71979,17690,"n.a.",9081,6178,"n.a.","n.a.","n.a."
"1985-Apr","n.a.",411176,80031,11203,57226,6140,5463,253261,60843,10775,11986,17233,71553,61638,4043,4935,938,6331,2608,1434,1595,694,"n.a.","n.a.","n.a.","n.a.","n.a.","n.a.","n.a.","n.a.",313042,152424,136292,24327,"n.a.","n.a.","n.a.","n.a.","n.a.",91814,73477,18337,"n.a.",9145,6319,"n.a.","n.a.","n.a."
"1985-Mar","n.a.",413650,77767,10456,54685,6213,6413,257847,63310,10938,11831,17057,71965,61958,4250,4824,933,6070,1844,2082,1490,654,"n.a.","n.a.",22,"n.a.","n.a.","n.a.","n.a.","n.a.",317336,154711,137567,25057,"n.a.","n.a.","n.a.","n.a.","n.a.",90054,71955,18099,"n.a.",9412,6260,8030,"n.a.","n.a."
"1985-Feb","n.a.",405691,75969,10595,52474,6171,6729,250467,60554,10836,11843,16834,73278,63793,4033,4683,769,5977,1442,2258,1462,815,"n.a.","n.a.","n.a.","n.a.","n.a.","n.a.","n.a.","n.a.",311932,150400,136384,25147,"n.a.","n.a.","n.a.","n.a.","n.a.",87668,69600,18068,"n.a.",9169,6091,"n.a.","n.a.","n.a."
"1985-Jan","n.a.",399820,80013,10165,56662,6340,6845,242120,57676,11256,11641,15390,70593,61290,4187,4359,756,7094,3264,1921,1437,472,"n.a.","n.a.","n.a.","n.a.","n.a.","n.a.","n.a.","n.a.",302017,146157,132396,23464,"n.a.","n.a.","n.a.","n.a.","n.a.",92218,74027,18192,"n.a.",9287,5585,"n.a.","n.a.","n.a."
"1984-Dec","n.a.",407306,86065,11197,59976,7051,7842,248893,57651,11448,12077,17071,67894,59616,4029,3388,861,4454,1521,916,1524,493,"n.a.","n.a.",20,"n.a.","n.a.","n.a.","n.a.","n.a.",306898,150646,129984,26268,"n.a.","n.a.","n.a.","n.a.","n.a.",95116,76368,18747,"n.a.",10476,5293,8586,"n.a.","n.a."
"1984-Nov","n.a.",399753,85430,11572,59570,7096,7191,240246,57175,11919,12313,15293,68126,59346,4122,4046,612,5952,2568,1448,1625,311,"n.a.","n.a.","n.a.","n.a.","n.a.","n.a.","n.a.","n.a.",297614,143546,130661,23407,"n.a.","n.a.","n.a.","n.a.","n.a.",96704,77059,19645,"n.a.",10437,5436,"n.a.","n.a.","n.a."
"1984-Oct","n.a.",389006,82606,10385,55780,7587,8854,234163,55163,12414,12466,14383,67437,58857,4234,3846,500,4801,1657,1455,1292,396,"n.a.","n.a.","n.a.","n.a.","n.a.","n.a.","n.a.","n.a.",289932,139736,126062,24133,"n.a.","n.a.","n.a.","n.a.","n.a.",94081,73883,20199,"n.a.",10685,4993,"n.a.","n.a.","n.a."
"1984-Sep","n.a.",399173,78683,9827,54627,7664,6565,246639,58257,12862,12818,14315,67272,58286,4478,3882,626,6579,2835,1834,1140,770,"n.a.","n.a.",22,"n.a.","n.a.","n.a.","n.a.","n.a.",299867,148387,129205,22276,"n.a.","n.a.","n.a.","n.a.","n.a.",94583,73802,20781,"n.a.",11048,4723,6369,"n.a.","n.a."
"1984-Aug","n.a.",396775,80421,10074,54022,8120,8205,244036,54687,13408,12864,13972,66320,57246,4646,3492,936,5998,1871,2722,1067,339,"n.a.","n.a.","n.a.","n.a.","n.a.","n.a.","n.a.","n.a.",296434,149105,123878,23451,"n.a.","n.a.","n.a.","n.a.","n.a.",95350,74798,20552,"n.a.",11456,4991,"n.a.","n.a.","n.a."
"1984-Jul","n.a.",398685,77712,9803,51974,7310,8625,250059,56901,13720,12468,16085,65325,56712,4546,3429,639,5589,2454,1709,1043,382,"n.a.","n.a.","n.a.","n.a.","n.a.","n.a.","n.a.","n.a.",302486,150885,125870,25731,"n.a.","n.a.","n.a.","n.a.","n.a.",91262,71948,19314,"n.a.",10923,4937,"n.a.","n.a.","n.a."
"1984-Jun","n.a.",403101,77633,9431,53977,7021,7204,254298,54744,13468,11982,14962,66060,56585,4531,4295,650,5110,2447,887,1248,529,"n.a.","n.a.",26,"n.a.","n.a.","n.a.","n.a.","n.a.",305693,159142,123206,23345,"n.a.","n.a.","n.a.","n.a.","n.a.",92332,72863,19469,"n.a.",10986,5076,6556,"n.a.","n.a."
"1984-May","n.a.",398573,74255,9036,51035,6245,7938,251412,54180,11762,12130,15028,64955,55603,4214,4480,658,7951,2045,2057,1030,2820,"n.a.","n.a.","n.a.","n.a.","n.a.","n.a.","n.a.","n.a.",305620,158313,120864,26443,"n.a.","n.a.","n.a.","n.a.","n.a.",87798,69067,18731,"n.a.",10630,5155,"n.a.","n.a.","n.a."
"1984-Apr","n.a.",382390,77165,9234,53171,6365,8395,236664,49067,11356,11734,14378,62206,53180,4145,4219,662,6356,2662,1759,1068,866,"n.a.","n.a.","n.a.","n.a.","n.a.","n.a.","n.a.","n.a.",288573,150128,114144,24301,"n.a.","n.a.","n.a.","n.a.","n.a.",89029,70431,18598,"n.a.",10128,4788,"n.a.","n.a.","n.a."
"1984-Mar","n.a.",379852,76973,8645,53681,6168,8480,235928,50934,11312,11701,13683,60578,52183,3984,3677,734,6373,3100,1224,971,1077,"n.a.","n.a.",60,"n.a.","n.a.","n.a.","n.a.","n.a.",287135,148299,114862,23974,"n.a.","n.a.","n.a.","n.a.","n.a.",88183,70201,17982,"n.a.",9688,4535,5768,"n.a.","n.a."
"1984-Feb","n.a.",372648,79184,9279,56084,5583,8238,224639,46514,11158,11830,13978,59890,50850,4001,4208,831,8934,2008,3416,1098,2412,"n.a.","n.a.","n.a.","n.a.","n.a.","n.a.","n.a.","n.a.",275270,141159,108652,25459,"n.a.","n.a.","n.a.","n.a.","n.a.",92430,74659,17771,"n.a.",9416,4948,"n.a.","n.a.","n.a."
"1984-Jan","n.a.",360826,78029,9008,55327,6203,7489,219728,43907,11097,11891,14028,57870,49263,3935,3957,714,5199,2886,1045,847,421,"n.a.","n.a.","n.a.","n.a.","n.a.","n.a.","n.a.","n.a.",266522,138804,105065,22653,"n.a.","n.a.","n.a.","n.a.","n.a.",89386,71405,17981,"n.a.",10307,4919,"n.a.","n.a.","n.a."
"1983-Dec","n.a.",369607,79876,9155,54341,6107,10272,226887,46198,10178,11362,14038,56887,48867,3686,3521,813,5957,3882,463,862,750,"n.a.","n.a.",53,"n.a.","n.a.","n.a.","n.a.","n.a.",279087,145111,108102,25874,"n.a.","n.a.","n.a.","n.a.","n.a.",86135,68669,17467,"n.a.",10346,4385,5219,"n.a.","n.a."
"1983-Nov","n.a.",352153,75374,8751,52558,6143,7921,214718,42291,9967,11468,12754,55699,47283,3737,3860,819,6363,4516,484,939,423,"n.a.","n.a.","n.a.","n.a.","n.a.","n.a.","n.a.","n.a.",262998,138239,102841,21917,"n.a.","n.a.","n.a.","n.a.","n.a.",84466,66746,17721,"n.a.",10385,4689,"n.a.","n.a.","n.a."
"1983-Oct","n.a.",339056,73675,8479,51618,5525,8053,205564,40429,10036,11905,12733,55197,46795,3640,4115,648,4619,2939,441,884,355,"n.a.","n.a.","n.a.","n.a.","n.a.","n.a.","n.a.","n.a.",250891,130460,98642,21789,"n.a.","n.a.","n.a.","n.a.","n.a.",82918,65735,17182,"n.a.",9995,5247,"n.a.","n.a.","n.a."
"1983-Sep","n.a.",339532,72349,8117,50374,5777,8081,207799,41121,9440,11628,14649,54075,46947,2805,3723,600,5308,2420,1442,842,605,"n.a.","n.a.",54,"n.a.","n.a.","n.a.","n.a.","n.a.",253500,130961,98604,23934,"n.a.","n.a.","n.a.","n.a.","n.a.",81363,64062,17302,"n.a.",10346,4669,5976,"n.a.","n.a."
"1983-Aug","n.a.",335239,73476,7682,50965,6236,8594,203615,38411,9028,11426,13355,52593,45532,2652,3751,658,5555,2832,1294,828,601,"n.a.","n.a.","n.a.","n.a.","n.a.","n.a.","n.a.","n.a.",249059,131396,94456,23207,"n.a.","n.a.","n.a.","n.a.","n.a.",81927,63939,17987,"n.a.",10730,4253,"n.a.","n.a.","n.a."
"1983-Jul","n.a.",327446,74914,7936,53484,6168,7326,195732,35935,8608,11520,11905,51122,44585,2466,3425,646,5678,3317,678,970,713,"n.a.","n.a.","n.a.","n.a.","n.a.","n.a.","n.a.","n.a.",240126,127763,91774,20590,"n.a.","n.a.","n.a.","n.a.","n.a.",83222,65237,17986,"n.a.",10941,4097,"n.a.","n.a.","n.a."
"1983-Jun","n.a.",324592,72445,8073,49118,6899,8355,195557,38575,8402,11059,13812,50903,44629,2279,3473,522,5686,2649,1538,870,630,"n.a.","n.a.",70,"n.a.","n.a.","n.a.","n.a.","n.a.",240954,123709,93926,23318,"n.a.","n.a.","n.a.","n.a.","n.a.",79951,61338,18613,"n.a.",11470,3687,5880,"n.a.","n.a."
"1983-May","n.a.",317852,72574,8043,49281,6745,8505,189586,35821,7822,11594,11563,49889,43907,2123,3277,582,5803,2778,1280,1055,690,"n.a.","n.a.","n.a.","n.a.","n.a.","n.a.","n.a.","n.a.",234674,122786,90548,21340,"n.a.","n.a.","n.a.","n.a.","n.a.",79615,60506,19109,"n.a.",11477,3562,"n.a.","n.a.","n.a."
"1983-Apr","n.a.",309328,71258,8211,48399,6678,7970,183759,33324,7474,10978,10817,48038,42201,2006,3116,715,6273,2339,2230,1145,559,"n.a.","n.a.","n.a.","n.a.","n.a.","n.a.","n.a.","n.a.",227302,121166,86074,20062,"n.a.","n.a.","n.a.","n.a.","n.a.",78912,60109,18803,"n.a.",11584,3114,"n.a.","n.a.","n.a."
"1983-Mar","n.a.",318445,71013,7511,47917,6622,8963,194059,37351,7121,11255,12580,48294,41818,2231,3422,824,5079,1369,1501,1144,1064,"n.a.","n.a.",28,"n.a.","n.a.","n.a.","n.a.","n.a.",237232,125752,88050,23430,"n.a.","n.a.","n.a.","n.a.","n.a.",77626,58771,18855,"n.a.",11408,3588,5088,"n.a.","n.a."
"1983-Feb","n.a.",306296,71688,7559,49954,6937,7237,182211,36004,6790,11217,10367,46263,40213,2028,3248,774,6135,1727,3153,1122,134,"n.a.","n.a.","n.a.","n.a.","n.a.","n.a.","n.a.","n.a.",221847,117833,85503,18512,"n.a.","n.a.","n.a.","n.a.","n.a.",81211,61925,19286,"n.a.",11692,3238,"n.a.","n.a.","n.a."
"1983-Jan","n.a.",305781,74604,7028,50432,7626,9517,179456,34839,6292,10531,10787,44931,39088,1830,3339,674,6790,1796,3603,1221,170,"n.a.","n.a.","n.a.","n.a.","n.a.","n.a.","n.a.","n.a.",220906,117006,82751,21149,"n.a.","n.a.","n.a.","n.a.","n.a.",81648,62157,19491,"n.a.",13507,3227,"n.a.","n.a.","n.a."
"1982-Dec","n.a.",307056,71647,7427,46658,8350,9212,185881,37061,5809,10623,13169,44606,38428,1540,3974,664,4922,1770,1621,1392,139,"n.a.","n.a.",24,"n.a.","n.a.","n.a.","n.a.","n.a.",227089,119219,84686,23184,"n.a.","n.a.","n.a.","n.a.","n.a.",76264,55628,20636,"n.a.",14307,3702,4844,"n.a.","n.a."
"1982-Nov","n.a.",303565,67568,7594,42906,7965,9103,186414,35728,5792,10489,11936,42942,35799,1685,4088,1369,6641,1402,1774,1304,2161,"n.a.","n.a.","n.a.","n.a.","n.a.","n.a.","n.a.","n.a.",227561,122470,80523,24569,"n.a.","n.a.","n.a.","n.a.","n.a.",72399,52158,20241,"n.a.",14421,3605,"n.a.","n.a.","n.a."
"1982-Oct","n.a.",301339,70433,8209,43964,9430,8829,183522,35940,5634,10868,11458,41210,34563,1634,3912,1100,6173,830,2160,1539,1645,"n.a.","n.a.","n.a.","n.a.","n.a.","n.a.","n.a.","n.a.",222197,119622,79542,23033,"n.a.","n.a.","n.a.","n.a.","n.a.",75427,53393,22034,"n.a.",15040,3715,"n.a.","n.a.","n.a."
"1982-Sep","n.a.",301220,70430,8028,44450,9157,8795,184027,34695,4897,10932,11830,41655,34884,1566,4173,1031,5108,986,676,1621,1825,"n.a.","n.a.",32,"n.a.","n.a.","n.a.","n.a.","n.a.",223746,121673,78592,23481,"n.a.","n.a.","n.a.","n.a.","n.a.",73394,51590,21804,"n.a.",13545,4080,4575,"n.a.","n.a."
"1982-Aug","n.a.",295301,70259,7913,44182,9584,8581,179800,35680,3970,10244,12559,40144,34449,1177,3749,768,5098,743,328,1652,2376,"n.a.","n.a.","n.a.","n.a.","n.a.","n.a.","n.a.","n.a.",220415,117346,78785,24284,"n.a.","n.a.","n.a.","n.a.","n.a.",71107,49656,21451,"n.a.",13933,3778,"n.a.","n.a.","n.a."
