Date;KONSOLIDIERUNGSSTUFE;INLANDAUSLAND;WAEHRUNG;BANKENGRUPPE;Value
1990;U;TTO;U;A30;12633
1990;U;TUN;U;A30;209873
1990;U;TUR;U;A30;2585637
1990;U;TUV;U;A30;0
1990;U;TWN;U;A30;296506
1990;U;TZA;U;A30;31388
1990;U;UGA;U;A30;31916
1990;U;UKR;U;A30;
1990;U;URY;U;A30;778013
1990;U;USA;U;A30;6599324
1990;U;UZB;U;A30;
1990;U;VAT;U;A30;49083
1990;U;VCT;U;A30;58401
1990;U;VEN;U;A30;2110368
1990;U;VNM;U;A30;2847
1990;U;VUT;U;A30;15418
1990;U;WLF;U;A30;
1990;U;WSM;U;A30;2957
1990;U;XVU;U;A30;
1990;U;YEM;U;A30;333513
1990;U;ZAF;U;A30;749072
1990;U;ZMB;U;A30;23177
1990;U;ZWE;U;A30;65507
1990;U;BIZ_FR;U;A30;
1990;U;BIZ_PU;U;A30;
1990;U;BIZ_1Z;U;A30;
1991;U;A;U;A30;
1991;U;ABW;U;A30;
1991;U;AFG;U;A30;1129
1991;U;AGO;U;A30;78794
1991;U;ALB;U;A30;389
1991;U;AND;U;A30;98019
1991;U;ARE;U;A30;9817457
1991;U;ARG;U;A30;4866495
1991;U;ARM;U;A30;
1991;U;AUS;U;A30;771505
1991;U;AUT;U;A30;1409279
1991;U;AZE;U;A30;
1991;U;BDI;U;A30;7337
1991;U;BEL;U;A30;6182028
1991;U;BEN;U;A30;20336
1991;U;BES;U;A30;
1991;U;BFA;U;A30;7068
1991;U;BGD;U;A30;7484
1991;U;BGR;U;A30;15768
1991;U;BHR;U;A30;1522974
1991;U;BHS;U;A30;3097971
1991;U;BIH;U;A30;
1991;U;BLR;U;A30;
1991;U;BLZ;U;A30;1562
1991;U;BMU;U;A30;628755
1991;U;BOL;U;A30;18293
1991;U;BRA;U;A30;5770133
1991;U;BRB;U;A30;85402
1991;U;BRN;U;A30;74238
1991;U;BTN;U;A30;0
1991;U;BWA;U;A30;6910
1991;U;CAF;U;A30;9441
1991;U;CAN;U;A30;1769945
1991;U;CHL;U;A30;496762
1991;U;CHN;U;A30;61774
1991;U;CIV;U;A30;369640
1991;U;CMR;U;A30;168130
1991;U;COD;U;A30;
1991;U;COG;U;A30;64033
1991;U;COL;U;A30;560105
1991;U;COM;U;A30;17544
1991;U;CPV;U;A30;752
1991;U;CRI;U;A30;154703
1991;U;CUB;U;A30;9104
1991;U;CUW;U;A30;
1991;U;CYM;U;A30;3453836
1991;U;CYP;U;A30;490631
1991;U;CZE;U;A30;
1991;U;DEU;U;A30;8801783
1991;U;DJI;U;A30;96552
1991;U;DMA;U;A30;28100
1991;U;DNK;U;A30;159221
1991;U;DOM;U;A30;21988
1991;U;DZA;U;A30;425587
1991;U;ECU;U;A30;171028
1991;U;EGY;U;A30;1661802
1991;U;ERI;U;A30;
1991;U;ESP;U;A30;6811078
1991;U;EST;U;A30;0
1991;U;ETH;U;A30;22351
1991;U;FIN;U;A30;109621
1991;U;FJI;U;A30;66188
1991;U;FLK;U;A30;880
1991;U;FRO;U;A30;
1991;U;FSM;U;A30;
1991;U;GAB;U;A30;103815
1991;U;GBR;U;A30;13629811
1991;U;GEO;U;A30;
1991;U;GGY;U;A30;
1991;U;GHA;U;A30;19192
1991;U;GIB;U;A30;472454
1991;U;GIN;U;A30;17585
1991;U;GMB;U;A30;4912
1991;U;GNB;U;A30;3318
1991;U;GNQ;U;A30;427
1991;U;GRC;U;A30;4572986
1991;U;GRD;U;A30;12878
1991;U;GRL;U;A30;
1991;U;GTM;U;A30;49765
1991;U;GUY;U;A30;2792
1991;U;HKG;U;A30;3072512
1991;U;HND;U;A30;22563
1991;U;HRV;U;A30;
1991;U;HTI;U;A30;86925
1991;U;HUN;U;A30;34028
1991;U;IDN;U;A30;653615
1991;U;IMN;U;A30;
1991;U;IND;U;A30;1255275
1991;U;IRL;U;A30;594153
1991;U;IRN;U;A30;879954
1991;U;IRQ;U;A30;188146
1991;U;ISL;U;A30;50522
1991;U;ISR;U;A30;2256043
1991;U;ITA;U;A30;19387044
1991;U;JAM;U;A30;2869
1991;U;JEY;U;A30;
1991;U;JOR;U;A30;1749832
1991;U;JPN;U;A30;598472
1991;U;KAZ;U;A30;
1991;U;KEN;U;A30;359014
1991;U;KGZ;U;A30;
1991;U;KHM;U;A30;18998
1991;U;KIR;U;A30;0
1991;U;KOR;U;A30;133237
1991;U;KWT;U;A30;2050424
1991;U;LAO;U;A30;3785
1991;U;LBN;U;A30;3060277
1991;U;LBR;U;A30;5821993
1991;U;LBY;U;A30;570281
1991;U;LCA;U;A30;10406
1991;U;LKA;U;A30;49732
1991;U;LSO;U;A30;36842
1991;U;LTU;U;A30;0
1991;U;LUX;U;A30;1634430
1991;U;LVA;U;A30;0
1991;U;MAC;U;A30;26278
1991;U;MAR;U;A30;1168121
1991;U;MDA;U;A30;
1991;U;MDG;U;A30;103297
1991;U;MDV;U;A30;332
1991;U;MEX;U;A30;1938098
1991;U;MHL;U;A30;
1991;U;MKD;U;A30;
1991;U;MLI;U;A30;7606
1991;U;MLT;U;A30;243619
1991;U;MMR;U;A30;5267
1991;U;MNE;U;A30;
1991;U;MNG;U;A30;0
1991;U;MOZ;U;A30;2737
1991;U;MRT;U;A30;4601
1991;U;MUS;U;A30;17113
1991;U;MWI;U;A30;4156
1991;U;MYS;U;A30;216686
1991;U;NAM;U;A30;6812
1991;U;NCL;U;A30;32532
1991;U;NER;U;A30;25185
1991;U;NGA;U;A30;589733
1991;U;NIC;U;A30;11531
1991;U;NLD;U;A30;3021919
1991;U;NOR;U;A30;204947
1991;U;NPL;U;A30;12988
1991;U;NRU;U;A30;15131
1991;U;NZL;U;A30;81521
1991;U;OMN;U;A30;524972
1991;U;PAK;U;A30;992527
1991;U;PAN;U;A30;21242082
1991;U;PER;U;A30;509272
1991;U;PHL;U;A30;295332
1991;U;PLW;U;A30;
1991;U;PNG;U;A30;564
1991;U;POL;U;A30;42498
1991;U;PRK;U;A30;17599
1991;U;PRT;U;A30;906928
1991;U;PRY;U;A30;166809
1991;U;PSE;U;A30;
1991;U;PYF;U;A30;18317
1991;U;QAT;U;A30;372444
1991;U;ROU;U;A30;32293
1991;U;RUS;U;A30;
1991;U;RWA;U;A30;28956
1991;U;SAU;U;A30;13777399
1991;U;SDN;U;A30;115627
1991;U;SEN;U;A30;119235
1991;U;SGP;U;A30;657916
1991;U;SHN;U;A30;270
1991;U;SLB;U;A30;0
1991;U;SLE;U;A30;14813
1991;U;SLV;U;A30;36223
1991;U;SMR;U;A30;40866
1991;U;SOM;U;A30;32068
1991;U;SRB;U;A30;
1991;U;SSD;U;A30;
1991;U;STP;U;A30;0
1991;U;SUR;U;A30;32
1991;U;SVK;U;A30;
1991;U;SVN;U;A30;
1991;U;SWE;U;A30;582237
1991;U;SWZ;U;A30;20568
1991;U;SXM;U;A30;
1991;U;SYC;U;A30;2367
1991;U;SYR;U;A30;578929
1991;U;TAA;U;A30;87004
1991;U;TCA;U;A30;58720
1991;U;TCD;U;A30;6239
1991;U;TGO;U;A30;36871
1991;U;THA;U;A30;401783
1991;U;TJK;U;A30;
1991;U;TKM;U;A30;
1991;U;TLS;U;A30;
1991;U;TON;U;A30;706
1991;U;TTO;U;A30;13193
1991;U;TUN;U;A30;214567
1991;U;TUR;U;A30;2689815
1991;U;TUV;U;A30;0
1991;U;TWN;U;A30;585293
1991;U;TZA;U;A30;19996
1991;U;UGA;U;A30;29834
1991;U;UKR;U;A30;
1991;U;URY;U;A30;705700
1991;U;USA;U;A30;6514678
1991;U;UZB;U;A30;
1991;U;VAT;U;A30;45122
1991;U;VCT;U;A30;119753
1991;U;VEN;U;A30;2178900
1991;U;VNM;U;A30;3132
1991;U;VUT;U;A30;16621
1991;U;WLF;U;A30;
1991;U;WSM;U;A30;8175
1991;U;XVU;U;A30;
1991;U;YEM;U;A30;347183
1991;U;ZAF;U;A30;701939
1991;U;ZMB;U;A30;22034
1991;U;ZWE;U;A30;51739
1991;U;BIZ_FR;U;A30;
1991;U;BIZ_PU;U;A30;
1991;U;BIZ_1Z;U;A30;
1992;U;A;U;A30;
1992;U;ABW;U;A30;
1992;U;AFG;U;A30;4515
1992;U;AGO;U;A30;74567
1992;U;ALB;U;A30;4365
1992;U;AND;U;A30;98734
1992;U;ARE;U;A30;9356741
1992;U;ARG;U;A30;3934295
1992;U;ARM;U;A30;0
1992;U;AUS;U;A30;679276
1992;U;AUT;U;A30;1305642
1992;U;AZE;U;A30;10237
1992;U;BDI;U;A30;8037
1992;U;BEL;U;A30;6100124
1992;U;BEN;U;A30;22398
1992;U;BES;U;A30;
1992;U;BFA;U;A30;5637
1992;U;BGD;U;A30;8831
1992;U;BGR;U;A30;32128
1992;U;BHR;U;A30;1485423
1992;U;BHS;U;A30;4182125
1992;U;BIH;U;A30;121
1992;U;BLR;U;A30;2126
1992;U;BLZ;U;A30;17358
1992;U;BMU;U;A30;653257
1992;U;BOL;U;A30;42573
1992;U;BRA;U;A30;5256854
1992;U;BRB;U;A30;429640
1992;U;BRN;U;A30;77144
1992;U;BTN;U;A30;0
1992;U;BWA;U;A30;7672
1992;U;CAF;U;A30;20784
1992;U;CAN;U;A30;1891206
1992;U;CHL;U;A30;400247
1992;U;CHN;U;A30;64953
1992;U;CIV;U;A30;355658
1992;U;CMR;U;A30;120282
1992;U;COD;U;A30;
1992;U;COG;U;A30;47184
1992;U;COL;U;A30;452299
1992;U;COM;U;A30;2406
1992;U;CPV;U;A30;0
1992;U;CRI;U;A30;190674
1992;U;CUB;U;A30;10472
1992;U;CUW;U;A30;
1992;U;CYM;U;A30;3387671
1992;U;CYP;U;A30;513063
1992;U;CZE;U;A30;
1992;U;DEU;U;A30;9517416
1992;U;DJI;U;A30;77639
1992;U;DMA;U;A30;6182
1992;U;DNK;U;A30;129635
1992;U;DOM;U;A30;57842
1992;U;DZA;U;A30;427157
1992;U;ECU;U;A30;160218
1992;U;EGY;U;A30;1548319
1992;U;ERI;U;A30;
1992;U;ESP;U;A30;7031442
1992;U;EST;U;A30;0
1992;U;ETH;U;A30;18067
1992;U;FIN;U;A30;121259
1992;U;FJI;U;A30;3858
1992;U;FLK;U;A30;909
1992;U;FRO;U;A30;
1992;U;FSM;U;A30;
1992;U;GAB;U;A30;92278
1992;U;GBR;U;A30;12991701
1992;U;GEO;U;A30;2073
1992;U;GGY;U;A30;
1992;U;GHA;U;A30;17272
1992;U;GIB;U;A30;593464
1992;U;GIN;U;A30;14028
1992;U;GMB;U;A30;4579
1992;U;GNB;U;A30;4139
1992;U;GNQ;U;A30;146
1992;U;GRC;U;A30;4846998
1992;U;GRD;U;A30;3681
1992;U;GRL;U;A30;
1992;U;GTM;U;A30;38743
1992;U;GUY;U;A30;9635
1992;U;HKG;U;A30;2517586
1992;U;HND;U;A30;20734
1992;U;HRV;U;A30;32265
1992;U;HTI;U;A30;127141
1992;U;HUN;U;A30;36217
1992;U;IDN;U;A30;624088
1992;U;IMN;U;A30;
1992;U;IND;U;A30;1229276
1992;U;IRL;U;A30;796338
1992;U;IRN;U;A30;1018542
1992;U;IRQ;U;A30;162759
1992;U;ISL;U;A30;56752
1992;U;ISR;U;A30;2253201
1992;U;ITA;U;A30;21617276
1992;U;JAM;U;A30;6358
1992;U;JEY;U;A30;
1992;U;JOR;U;A30;1670409
1992;U;JPN;U;A30;684535
1992;U;KAZ;U;A30;725
1992;U;KEN;U;A30;301514
1992;U;KGZ;U;A30;0
1992;U;KHM;U;A30;18245
1992;U;KIR;U;A30;0
1992;U;KOR;U;A30;139733
1992;U;KWT;U;A30;2056281
1992;U;LAO;U;A30;1569
1992;U;LBN;U;A30;2903366
1992;U;LBR;U;A30;5732372
1992;U;LBY;U;A30;486154
1992;U;LCA;U;A30;7996
1992;U;LKA;U;A30;41061
1992;U;LSO;U;A30;39130
1992;U;LTU;U;A30;3500
1992;U;LUX;U;A30;1698270
1992;U;LVA;U;A30;3273
1992;U;MAC;U;A30;15738
1992;U;MAR;U;A30;1097101
1992;U;MDA;U;A30;1494
1992;U;MDG;U;A30;180984
1992;U;MDV;U;A30;165
1992;U;MEX;U;A30;1565401
1992;U;MHL;U;A30;
1992;U;MKD;U;A30;6140
1992;U;MLI;U;A30;7701
1992;U;MLT;U;A30;200982
1992;U;MMR;U;A30;10688
1992;U;MNE;U;A30;
1992;U;MNG;U;A30;0
1992;U;MOZ;U;A30;5399
1992;U;MRT;U;A30;3613
1992;U;MUS;U;A30;18139
1992;U;MWI;U;A30;3639
1992;U;MYS;U;A30;174013
1992;U;NAM;U;A30;7825
1992;U;NCL;U;A30;97950
1992;U;NER;U;A30;20599
1992;U;NGA;U;A30;653567
1992;U;NIC;U;A30;13650
1992;U;NLD;U;A30;2872429
1992;U;NOR;U;A30;183298
1992;U;NPL;U;A30;13647
1992;U;NRU;U;A30;12082
1992;U;NZL;U;A30;44172
1992;U;OMN;U;A30;504649
1992;U;PAK;U;A30;966583
1992;U;PAN;U;A30;19906671
1992;U;PER;U;A30;431630
1992;U;PHL;U;A30;295035
1992;U;PLW;U;A30;
1992;U;PNG;U;A30;2106
1992;U;POL;U;A30;36685
1992;U;PRK;U;A30;8899
1992;U;PRT;U;A30;853031
1992;U;PRY;U;A30;160216
1992;U;PSE;U;A30;
1992;U;PYF;U;A30;14436
1992;U;QAT;U;A30;359081
1992;U;ROU;U;A30;37215
1992;U;RUS;U;A30;194165
1992;U;RWA;U;A30;35071
1992;U;SAU;U;A30;13934472
1992;U;SDN;U;A30;124086
1992;U;SEN;U;A30;136556
1992;U;SGP;U;A30;549641
1992;U;SHN;U;A30;159
1992;U;SLB;U;A30;0
1992;U;SLE;U;A30;2717
1992;U;SLV;U;A30;37220
1992;U;SMR;U;A30;110666
1992;U;SOM;U;A30;9988
1992;U;SRB;U;A30;
1992;U;SSD;U;A30;
1992;U;STP;U;A30;0
1992;U;SUR;U;A30;863
1992;U;SVK;U;A30;
1992;U;SVN;U;A30;12337
1992;U;SWE;U;A30;542545
1992;U;SWZ;U;A30;10700
1992;U;SXM;U;A30;
1992;U;SYC;U;A30;4001
1992;U;SYR;U;A30;1120786
1992;U;TAA;U;A30;86127
1992;U;TCA;U;A30;83567
1992;U;TCD;U;A30;6186
1992;U;TGO;U;A30;30358
1992;U;THA;U;A30;463861
1992;U;TJK;U;A30;0
1992;U;TKM;U;A30;1079
1992;U;TLS;U;A30;
1992;U;TON;U;A30;809
1992;U;TTO;U;A30;14187
1992;U;TUN;U;A30;278500
1992;U;TUR;U;A30;2683988
1992;U;TUV;U;A30;0
1992;U;TWN;U;A30;645874
1992;U;TZA;U;A30;33211
1992;U;UGA;U;A30;28122
1992;U;UKR;U;A30;11162
1992;U;URY;U;A30;644013
1992;U;USA;U;A30;8111991
1992;U;UZB;U;A30;2176
1992;U;VAT;U;A30;61958
1992;U;VCT;U;A30;104983
1992;U;VEN;U;A30;2039920
1992;U;VNM;U;A30;5176
1992;U;VUT;U;A30;18861
1992;U;WLF;U;A30;
1992;U;WSM;U;A30;10660
1992;U;XVU;U;A30;
1992;U;YEM;U;A30;344857
1992;U;ZAF;U;A30;620273
1992;U;ZMB;U;A30;22470
1992;U;ZWE;U;A30;56071
1992;U;BIZ_FR;U;A30;
1992;U;BIZ_PU;U;A30;
1992;U;BIZ_1Z;U;A30;
1993;U;A;U;A30;
1993;U;ABW;U;A30;
1993;U;AFG;U;A30;3750
1993;U;AGO;U;A30;22697
1993;U;ALB;U;A30;377
1993;U;AND;U;A30;54600
1993;U;ARE;U;A30;8985388
1993;U;ARG;U;A30;3024327
1993;U;ARM;U;A30;0
1993;U;AUS;U;A30;450700
1993;U;AUT;U;A30;1137405
1993;U;AZE;U;A30;7197
1993;U;BDI;U;A30;5584
1993;U;BEL;U;A30;5262891
1993;U;BEN;U;A30;17657
1993;U;BES;U;A30;
1993;U;BFA;U;A30;6634
1993;U;BGD;U;A30;7427
1993;U;BGR;U;A30;14763
1993;U;BHR;U;A30;1280557
1993;U;BHS;U;A30;5032371
1993;U;BIH;U;A30;1629
1993;U;BLR;U;A30;2509
1993;U;BLZ;U;A30;13173
1993;U;BMU;U;A30;1483979
1993;U;BOL;U;A30;34756
1993;U;BRA;U;A30;3865480
1993;U;BRB;U;A30;348645
1993;U;BRN;U;A30;91519
1993;U;BTN;U;A30;93
1993;U;BWA;U;A30;6671
1993;U;CAF;U;A30;16526
1993;U;CAN;U;A30;1573032
1993;U;CHL;U;A30;339016
1993;U;CHN;U;A30;65285
1993;U;CIV;U;A30;331814
1993;U;CMR;U;A30;79810
1993;U;COD;U;A30;
1993;U;COG;U;A30;27496
1993;U;COL;U;A30;412030
1993;U;COM;U;A30;3511
1993;U;CPV;U;A30;0
1993;U;CRI;U;A30;102031
1993;U;CUB;U;A30;9956
1993;U;CUW;U;A30;
1993;U;CYM;U;A30;3323289
1993;U;CYP;U;A30;452965
1993;U;CZE;U;A30;50014
1993;U;DEU;U;A30;9232874
1993;U;DJI;U;A30;80157
1993;U;DMA;U;A30;4516
1993;U;DNK;U;A30;129645
1993;U;DOM;U;A30;46417
1993;U;DZA;U;A30;333660
1993;U;ECU;U;A30;152329
1993;U;EGY;U;A30;1468101
1993;U;ERI;U;A30;
1993;U;ESP;U;A30;5769101
1993;U;EST;U;A30;1332
1993;U;ETH;U;A30;18018
1993;U;FIN;U;A30;95023
1993;U;FJI;U;A30;2052
1993;U;FLK;U;A30;119
1993;U;FRO;U;A30;
1993;U;FSM;U;A30;
1993;U;GAB;U;A30;99053
1993;U;GBR;U;A30;11803283
1993;U;GEO;U;A30;5588
1993;U;GGY;U;A30;
1993;U;GHA;U;A30;10513
1993;U;GIB;U;A30;597419
1993;U;GIN;U;A30;13024
1993;U;GMB;U;A30;6441
1993;U;GNB;U;A30;3669
1993;U;GNQ;U;A30;13343
1993;U;GRC;U;A30;4482840
1993;U;GRD;U;A30;17014
1993;U;GRL;U;A30;
1993;U;GTM;U;A30;28410
1993;U;GUY;U;A30;9644
1993;U;HKG;U;A30;2295638
1993;U;HND;U;A30;10404
1993;U;HRV;U;A30;80172
1993;U;HTI;U;A30;103141
1993;U;HUN;U;A30;55276
1993;U;IDN;U;A30;514363
1993;U;IMN;U;A30;
1993;U;IND;U;A30;1091946
1993;U;IRL;U;A30;1788298
1993;U;IRN;U;A30;788058
1993;U;IRQ;U;A30;119600
1993;U;ISL;U;A30;35531
1993;U;ISR;U;A30;1809917
1993;U;ITA;U;A30;17881414
1993;U;JAM;U;A30;4383
1993;U;JEY;U;A30;
1993;U;JOR;U;A30;1566980
1993;U;JPN;U;A30;603517
1993;U;KAZ;U;A30;8569
1993;U;KEN;U;A30;221804
1993;U;KGZ;U;A30;174
1993;U;KHM;U;A30;162
1993;U;KIR;U;A30;0
1993;U;KOR;U;A30;135981
1993;U;KWT;U;A30;1748389
1993;U;LAO;U;A30;1513
1993;U;LBN;U;A30;2587397
1993;U;LBR;U;A30;3944735
1993;U;LBY;U;A30;446215
1993;U;LCA;U;A30;9214
1993;U;LKA;U;A30;18559
1993;U;LSO;U;A30;29742
1993;U;LTU;U;A30;6723
1993;U;LUX;U;A30;1613576
1993;U;LVA;U;A30;8959
1993;U;MAC;U;A30;13260
1993;U;MAR;U;A30;918915
1993;U;MDA;U;A30;899
1993;U;MDG;U;A30;110114
1993;U;MDV;U;A30;0
1993;U;MEX;U;A30;1169856
1993;U;MHL;U;A30;
1993;U;MKD;U;A30;6518
1993;U;MLI;U;A30;2833
1993;U;MLT;U;A30;127167
1993;U;MMR;U;A30;5804
1993;U;MNE;U;A30;
1993;U;MNG;U;A30;0
1993;U;MOZ;U;A30;12106
1993;U;MRT;U;A30;4565
1993;U;MUS;U;A30;5132
1993;U;MWI;U;A30;5453
1993;U;MYS;U;A30;205023
1993;U;NAM;U;A30;5323
1993;U;NCL;U;A30;7504
1993;U;NER;U;A30;21859
1993;U;NGA;U;A30;1325686
1993;U;NIC;U;A30;13868
1993;U;NLD;U;A30;2555403
1993;U;NOR;U;A30;155881
1993;U;NPL;U;A30;6047
1993;U;NRU;U;A30;5039
1993;U;NZL;U;A30;136943
1993;U;OMN;U;A30;447566
1993;U;PAK;U;A30;841454
1993;U;PAN;U;A30;16246636
1993;U;PER;U;A30;804417
1993;U;PHL;U;A30;193198
1993;U;PLW;U;A30;
1993;U;PNG;U;A30;1455
1993;U;POL;U;A30;44268
1993;U;PRK;U;A30;19739
1993;U;PRT;U;A30;747087
1993;U;PRY;U;A30;126842
1993;U;PSE;U;A30;
1993;U;PYF;U;A30;9622
1993;U;QAT;U;A30;300872
1993;U;ROU;U;A30;35442
1993;U;RUS;U;A30;327389
1993;U;RWA;U;A30;27084
1993;U;SAU;U;A30;13604990
1993;U;SDN;U;A30;98444
1993;U;SEN;U;A30;146106
1993;U;SGP;U;A30;523129
1993;U;SHN;U;A30;0
1993;U;SLB;U;A30;0
1993;U;SLE;U;A30;3792
1993;U;SLV;U;A30;26602
1993;U;SMR;U;A30;17824
1993;U;SOM;U;A30;9720
1993;U;SRB;U;A30;
1993;U;SSD;U;A30;
1993;U;STP;U;A30;0
1993;U;SUR;U;A30;245
1993;U;SVK;U;A30;5912
1993;U;SVN;U;A30;13184
1993;U;SWE;U;A30;463097
1993;U;SWZ;U;A30;9468
1993;U;SXM;U;A30;
1993;U;SYC;U;A30;2360
1993;U;SYR;U;A30;1060725
1993;U;TAA;U;A30;141816
1993;U;TCA;U;A30;159370
1993;U;TCD;U;A30;3036
1993;U;TGO;U;A30;24065
1993;U;THA;U;A30;458878
1993;U;TJK;U;A30;414
1993;U;TKM;U;A30;319
1993;U;TLS;U;A30;
1993;U;TON;U;A30;0
1993;U;TTO;U;A30;5998
1993;U;TUN;U;A30;226900
1993;U;TUR;U;A30;2677671
1993;U;TUV;U;A30;0
1993;U;TWN;U;A30;603944
1993;U;TZA;U;A30;13486
1993;U;UGA;U;A30;30921
1993;U;UKR;U;A30;42207
1993;U;URY;U;A30;591204
1993;U;USA;U;A30;5788381
1993;U;UZB;U;A30;4453
1993;U;VAT;U;A30;67947
1993;U;VCT;U;A30;98783
1993;U;VEN;U;A30;1593893
1993;U;VNM;U;A30;1910
1993;U;VUT;U;A30;27845
1993;U;WLF;U;A30;
1993;U;WSM;U;A30;28886
1993;U;XVU;U;A30;
1993;U;YEM;U;A30;359671
1993;U;ZAF;U;A30;481848
1993;U;ZMB;U;A30;12126
1993;U;ZWE;U;A30;65886
1993;U;BIZ_FR;U;A30;
1993;U;BIZ_PU;U;A30;
1993;U;BIZ_1Z;U;A30;
1994;U;A;U;A30;
1994;U;ABW;U;A30;29652
1994;U;AFG;U;A30;2084
1994;U;AGO;U;A30;17193
1994;U;ALB;U;A30;1964
1994;U;AND;U;A30;106112
1994;U;ARE;U;A30;8801925
1994;U;ARG;U;A30;2724646
1994;U;ARM;U;A30;174
1994;U;AUS;U;A30;514263
1994;U;AUT;U;A30;1054553
1994;U;AZE;U;A30;551
1994;U;BDI;U;A30;5341
1994;U;BEL;U;A30;4964376
1994;U;BEN;U;A30;20133
1994;U;BES;U;A30;
1994;U;BFA;U;A30;7014
1994;U;BGD;U;A30;13036
1994;U;BGR;U;A30;20988
1994;U;BHR;U;A30;780139
1994;U;BHS;U;A30;3592653
1994;U;BIH;U;A30;1030
1994;U;BLR;U;A30;7496
1994;U;BLZ;U;A30;25289
1994;U;BMU;U;A30;1530872
1994;U;BOL;U;A30;23225
1994;U;BRA;U;A30;3998397
1994;U;BRB;U;A30;377179
1994;U;BRN;U;A30;88349
1994;U;BTN;U;A30;316
1994;U;BWA;U;A30;3838
1994;U;CAF;U;A30;14926
1994;U;CAN;U;A30;1384315
1994;U;CHL;U;A30;309074
1994;U;CHN;U;A30;45767
1994;U;CIV;U;A30;289166
1994;U;CMR;U;A30;92009
1994;U;COD;U;A30;
1994;U;COG;U;A30;26382
1994;U;COL;U;A30;306274
1994;U;COM;U;A30;3026
1994;U;CPV;U;A30;0
1994;U;CRI;U;A30;90807
1994;U;CUB;U;A30;8230
1994;U;CUW;U;A30;
1994;U;CYM;U;A30;3402906
1994;U;CYP;U;A30;420346
1994;U;CZE;U;A30;64756
1994;U;DEU;U;A30;8241903
1994;U;DJI;U;A30;64455
1994;U;DMA;U;A30;3105
1994;U;DNK;U;A30;89481
1994;U;DOM;U;A30;57040
1994;U;DZA;U;A30;312494
1994;U;ECU;U;A30;129219
1994;U;EGY;U;A30;1349889
1994;U;ERI;U;A30;0
1994;U;ESP;U;A30;5551401
1994;U;EST;U;A30;1596
1994;U;ETH;U;A30;6775
1994;U;FIN;U;A30;190440
1994;U;FJI;U;A30;1356
1994;U;FLK;U;A30;1052
1994;U;FRO;U;A30;1035
1994;U;FSM;U;A30;
1994;U;GAB;U;A30;112102
1994;U;GBR;U;A30;9637062
1994;U;GEO;U;A30;4526
1994;U;GGY;U;A30;216017
1994;U;GHA;U;A30;14412
1994;U;GIB;U;A30;696235
1994;U;GIN;U;A30;13332
1994;U;GMB;U;A30;7673
1994;U;GNB;U;A30;2956
1994;U;GNQ;U;A30;3491
1994;U;GRC;U;A30;4123980
1994;U;GRD;U;A30;26524
1994;U;GRL;U;A30;0
1994;U;GTM;U;A30;39252
1994;U;GUY;U;A30;13262
1994;U;HKG;U;A30;2059041
1994;U;HND;U;A30;15438
1994;U;HRV;U;A30;86117
1994;U;HTI;U;A30;57649
1994;U;HUN;U;A30;46741
1994;U;IDN;U;A30;473153
1994;U;IMN;U;A30;2399611
1994;U;IND;U;A30;916082
1994;U;IRL;U;A30;801023
1994;U;IRN;U;A30;625622
1994;U;IRQ;U;A30;90291
1994;U;ISL;U;A30;24911
1994;U;ISR;U;A30;1810169
1994;U;ITA;U;A30;17241682
1994;U;JAM;U;A30;6702
1994;U;JEY;U;A30;844748
1994;U;JOR;U;A30;1372097
1994;U;JPN;U;A30;573005
1994;U;KAZ;U;A30;26867
1994;U;KEN;U;A30;236668
1994;U;KGZ;U;A30;111
1994;U;KHM;U;A30;6274
1994;U;KIR;U;A30;0
1994;U;KOR;U;A30;132254
1994;U;KWT;U;A30;1708658
1994;U;LAO;U;A30;1273
1994;U;LBN;U;A30;2291078
1994;U;LBR;U;A30;3609108
1994;U;LBY;U;A30;455208
1994;U;LCA;U;A30;7115
1994;U;LKA;U;A30;21759
1994;U;LSO;U;A30;25990
1994;U;LTU;U;A30;7360
1994;U;LUX;U;A30;1418840
1994;U;LVA;U;A30;15162
1994;U;MAC;U;A30;14572
1994;U;MAR;U;A30;843219
1994;U;MDA;U;A30;861
1994;U;MDG;U;A30;195475
1994;U;MDV;U;A30;0
1994;U;MEX;U;A30;1180857
1994;U;MHL;U;A30;
1994;U;MKD;U;A30;1096
1994;U;MLI;U;A30;1806
1994;U;MLT;U;A30;113525
1994;U;MMR;U;A30;3528
1994;U;MNE;U;A30;
1994;U;MNG;U;A30;78
1994;U;MOZ;U;A30;4657
1994;U;MRT;U;A30;3549
1994;U;MUS;U;A30;23928
1994;U;MWI;U;A30;4313
1994;U;MYS;U;A30;137048
1994;U;NAM;U;A30;13580
1994;U;NCL;U;A30;13751
1994;U;NER;U;A30;12822
1994;U;NGA;U;A30;1222602
1994;U;NIC;U;A30;7265
1994;U;NLD;U;A30;2383572
1994;U;NOR;U;A30;181627
1994;U;NPL;U;A30;5234
1994;U;NRU;U;A30;4505
1994;U;NZL;U;A30;100651
1994;U;OMN;U;A30;340024
1994;U;PAK;U;A30;820805
1994;U;PAN;U;A30;15240007
1994;U;PER;U;A30;1293645
1994;U;PHL;U;A30;222344
1994;U;PLW;U;A30;
1994;U;PNG;U;A30;6453
1994;U;POL;U;A30;106195
1994;U;PRK;U;A30;4812
1994;U;PRT;U;A30;772408
1994;U;PRY;U;A30;83112
